date,open,high,low,close,volume
2011-09-30,4010.679931640625,4043.219970703125,3785.889892578125,3833.4599609375,0
2011-10-31,3736.97998046875,4076.530029296875,3575.070068359375,4076.530029296875,0
2011-11-30,4014.75,4020.110107421875,3476.81005859375,3552.280029296875,0
2011-12-31,3676.080078125,3801.47998046875,3291.050048828125,3367.669921875,0
2012-01-31,3369.93994140625,4074.25,3369.93994140625,4074.25,0
2012-02-29,4087.6298828125,4509.0498046875,4087.6298828125,4203.4501953125,0
2012-03-31,4192.7001953125,4376.9501953125,4001.75,4143.75,0
2012-04-30,4135.60009765625,4305.60009765625,4077.0,4154.14990234375,0
2012-05-31,4158.85009765625,4193.14990234375,3695.300048828125,3869.10009765625,0
2012-06-30,3861.39990234375,4178.0498046875,3743.39990234375,4171.64990234375,0
2012-07-31,4180.14990234375,4358.85009765625,4118.4501953125,4268.14990234375,0
2012-08-31,4254.2001953125,4419.10009765625,4181.10009765625,4233.25,0
2012-09-30,4244.75,4769.7001953125,4156.4501953125,4735.7001953125,0
2012-10-31,4732.9501953125,4842.85009765625,4263.7998046875,4663.0,0
2012-11-30,4657.0,5054.7998046875,4642.89990234375,5045.64990234375,0
2012-12-31,5029.89990234375,5204.60009765625,4992.7998046875,5117.39990234375,0
2013-01-31,5150.89990234375,5259.25,5073.0498046875,5112.85009765625,0
2013-02-28,5118.0498046875,5129.25,4659.35009765625,4685.35009765625,0
2013-03-31,4698.10009765625,5025.5498046875,4604.39990234375,4732.25,0
2013-04-30,4750.10009765625,5211.2998046875,4499.89990234375,5123.7001953125,0
2013-05-31,5121.0,5473.10009765625,5017.10009765625,5157.64990234375,0
2013-06-30,5154.75,5165.35009765625,4607.2998046875,4882.0,0
2013-07-31,4876.14990234375,4937.0,4250.85009765625,4278.39990234375,0
2013-08-31,4319.35009765625,4370.2001953125,3575.699951171875,3890.050048828125,0
2013-09-30,3918.550048828125,4705.35009765625,3715.550048828125,4139.89990234375,0
2013-10-31,4161.89990234375,4827.35009765625,4127.5498046875,4810.2998046875,0
2013-11-30,4814.39990234375,4897.2001953125,4416.10009765625,4692.2998046875,0
2013-12-31,4696.10009765625,5034.25,4595.4501953125,4742.89990234375,0
2014-01-31,4758.75,4808.39990234375,4349.7001953125,4385.64990234375,0
2014-02-28,4365.10009765625,4592.2998046875,4259.39990234375,4580.64990234375,0
2014-03-31,4559.0498046875,5306.7998046875,4519.2001953125,5273.64990234375,0
2014-04-30,5293.14990234375,5442.2998046875,5163.35009765625,5308.0,0
2014-05-31,5327.4501953125,6282.14990234375,5257.4501953125,5949.4501953125,0
2014-06-30,5946.35009765625,6360.5,5942.4501953125,6246.9501953125,0
2014-07-31,6258.60009765625,6440.14990234375,5994.10009765625,6345.10009765625,0
2014-08-31,6289.9501953125,6539.64990234375,6103.39990234375,6480.14990234375,0
2014-09-30,6506.5,6619.89990234375,6216.2001953125,6324.25,0
2014-10-31,6309.75,6898.10009765625,6193.4501953125,6889.64990234375,0
2014-11-30,6905.39990234375,7489.5,6842.10009765625,7451.89990234375,0
2014-12-31,7477.2998046875,7561.64990234375,7010.10009765625,7462.7001953125,0
2015-01-31,7454.75,8390.5498046875,7240.10009765625,7987.7001953125,0
2015-02-28,7969.35009765625,8082.0498046875,7486.10009765625,7879.5,0
2015-03-31,8125.85009765625,8379.849609375,7317.0,7548.64990234375,0
2015-04-30,7556.60009765625,7762.89990234375,7250.4501953125,7386.7001953125,0
2015-05-31,7418.7998046875,7613.2998046875,6995.35009765625,7535.75,0
2015-06-30,7538.75,7612.85009765625,6982.5498046875,7508.14990234375,0
2015-07-31,7502.39990234375,7886.35009765625,7484.2001953125,7682.60009765625,9770900
2015-08-31,7687.5498046875,7797.2001953125,6762.0,6997.89990234375,13381500
2015-09-30,6932.10009765625,7171.5,6515.5,7048.10009765625,12269100
