date,open,high,low,close,volume
2007-09-30,6898.0,8082.85009765625,6843.0,8042.2001953125,0
2007-10-31,8008.5498046875,9237.7998046875,7279.2998046875,9013.150390625,0
2007-11-30,9220.400390625,9692.5,8429.349609375,9375.75,0
2007-12-31,9391.2001953125,10124.75,9125.4501953125,9863.4501953125,0
2008-01-31,9819.5,10774.150390625,7958.9501953125,9226.25,0
2008-02-29,9320.25,9708.599609375,8216.900390625,8688.349609375,0
2008-03-31,8460.599609375,8460.599609375,6335.0,6655.0,0
2008-04-30,6706.7001953125,7815.89990234375,6446.7001953125,7629.0,0
2008-05-31,7774.10009765625,7990.4501953125,6502.4501953125,6584.35009765625,0
2008-06-30,6577.2998046875,6677.14990234375,4996.85009765625,5027.0498046875,0
2008-07-31,5042.10009765625,6468.39990234375,4633.9501953125,5730.0498046875,0
2008-08-31,5655.35009765625,6754.4501953125,5546.89990234375,6102.0498046875,0
2008-09-30,6070.89990234375,6631.9501953125,5296.60009765625,5803.5498046875,0
2008-10-31,5875.5498046875,6040.14990234375,3799.35009765625,4521.7001953125,0
2008-11-30,4791.7998046875,5431.89990234375,3972.14990234375,4291.14990234375,0
2008-12-31,4317.7998046875,5226.85009765625,3919.0,5001.5498046875,0
2009-01-31,5154.2001953125,5448.7998046875,4049.89990234375,4456.5498046875,0
2009-02-28,4403.89990234375,4602.14990234375,3758.39990234375,3892.39990234375,0
2009-03-31,3831.25,4423.64990234375,3314.550048828125,4133.2001953125,0
2009-04-30,4153.5498046875,5288.7001953125,4023.449951171875,5130.9501953125,0
2009-05-31,5291.25,7567.89990234375,5291.25,7414.35009765625,0
2009-06-30,7559.2998046875,7626.9501953125,6909.5,7338.85009765625,0
2009-07-31,7325.10009765625,7711.39990234375,6393.5,7544.5,0
2009-08-31,7564.0498046875,7720.35009765625,6988.5498046875,7431.64990234375,0
2009-09-30,7459.60009765625,8832.25,7292.7001953125,8812.349609375,0
2009-10-31,8835.2998046875,9630.349609375,8370.150390625,8438.599609375,0
2009-11-30,8372.099609375,9355.400390625,8207.75,9046.9501953125,0
