date,open,high,low,close,adj_close,volume,dividends,stock_splits
2002-07-01,21.367000579833984,22.46699905395508,21.367000579833984,22.28700065612793,16.149303436279297,87810,0.0,0.0
2002-07-02,21.3700008392334,22.78300094604492,21.3700008392334,22.520000457763672,16.318126678466797,588615,0.0,0.0
2002-07-03,22.267000198364254,22.799999237060547,21.933000564575195,22.732999801635746,16.472463607788086,162075,0.0,0.0
2002-07-04,22.66699981689453,23.33300018310547,22.66699981689453,22.96699905395508,16.642024993896484,266625,0.0,0.0
2002-07-05,23.399999618530277,25.0,23.33300018310547,24.05699920654297,17.431854248046875,408600,0.0,0.0
2002-07-08,24.00300025939941,24.867000579833984,24.00300025939941,24.50300025939941,17.75503158569336,165600,0.0,0.0
2002-07-09,24.399999618530277,24.63999938964844,24.0,24.30699920654297,17.613000869750977,74835,0.0,0.0
2002-07-10,24.00300025939941,24.600000381469727,23.746999740600582,24.46299934387207,17.726037979125977,93675,0.0,0.0
2002-07-11,24.267000198364254,24.267000198364254,22.399999618530277,24.05699920654297,17.69710922241211,61380,0.366667,0.0
2002-07-12,24.33300018310547,24.33300018310547,23.66699981689453,23.80699920654297,17.513198852539062,63405,0.0,0.0
2002-07-15,24.132999420166016,24.132999420166016,23.05299949645996,23.232999801635746,17.090944290161133,42795,0.0,0.0
2002-07-16,23.65999984741211,23.65999984741211,23.0,23.177000045776367,17.049747467041016,107070,0.0,0.0
2002-07-17,22.933000564575195,22.982999801635746,22.020000457763672,22.44300079345703,16.509794235229492,114600,0.0,0.0
2002-07-18,23.33300018310547,23.33300018310547,21.46699905395508,22.51300048828125,16.561288833618164,88500,0.0,0.0
2002-07-19,22.132999420166016,22.66699981689453,20.732999801635746,22.027000427246094,16.20376968383789,104325,0.0,0.0
2002-07-22,22.0,22.53300094604492,21.66699981689453,22.226999282836918,16.350900650024414,86790,0.0,0.0
2002-07-23,22.33300018310547,22.65999984741211,22.0,22.26300048828125,16.37738800048828,52935,0.0,0.0
2002-07-24,20.799999237060547,22.933000564575195,20.799999237060547,22.37299919128418,16.45830726623535,34530,0.0,0.0
2002-07-25,21.867000579833984,23.600000381469727,21.867000579833984,23.05699920654297,16.961475372314453,188115,0.0,0.0
2002-07-26,23.0,23.433000564575195,22.33300018310547,22.75300025939941,16.73784065246582,420480,0.0,0.0
2002-07-29,22.867000579833984,23.600000381469727,22.066999435424805,22.23699951171875,16.358257293701172,235215,0.0,0.0
2002-07-30,22.36000061035156,22.66699981689453,21.33300018310547,21.520000457763672,15.830806732177734,70515,0.0,0.0
2002-07-31,20.132999420166016,22.799999237060547,20.132999420166016,21.91699981689453,16.12285804748535,247245,0.0,0.0
2002-08-01,22.382999420166016,22.382999420166016,21.402999877929688,21.69700050354004,15.961015701293944,36225,0.0,0.0
2002-08-02,20.66699981689453,21.993000030517575,20.66699981689453,21.683000564575195,15.950712203979492,18165,0.0,0.0
2002-08-05,21.299999237060547,22.1200008392334,21.299999237060547,22.017000198364254,16.196414947509766,95790,0.0,0.0
2002-08-06,21.982999801635746,22.299999237060547,21.982999801635746,22.00300025939941,16.186113357543945,72615,0.0,0.0
2002-08-07,21.399999618530277,22.459999084472656,21.399999618530277,22.25300025939941,16.37002182006836,64575,0.0,0.0
2002-08-08,22.26000022888184,22.53300094604492,22.07699966430664,22.40999984741211,16.485519409179688,130245,0.0,0.0
