date,open,high,low,close,adj close,volume,dividends,stock splits,capital gains
2022-05-03 00:00:00-04:00,22.086299896240234,22.086299896240234,22.086299896240234,22.086299896240234,19.244840621948242,3,0.0,0.0,0.0
2022-05-04 00:00:00-04:00,22.537399291992188,22.537399291992188,22.537399291992188,22.537399291992188,19.63790512084961,3,0.0,0.0,0.0
2022-05-05 00:00:00-04:00,21.29490089416504,21.29490089416504,21.29490089416504,21.29490089416504,18.555255889892578,3,0.0,0.0,0.0
2022-05-06 00:00:00-04:00,20.649799346923828,20.649799346923828,20.649799346923828,20.649799346923828,17.993146896362305,1,0.0,0.0,0.0
2022-05-09 00:00:00-04:00,19.59480094909668,19.59480094909668,19.59480094909668,19.59480094909668,17.073877334594727,3,0.0,0.0,0.0
2022-05-10 00:00:00-04:00,19.46579933166504,19.46579933166504,19.46579933166504,19.46579933166504,16.96147346496582,2,0.0,0.0,0.0
2022-05-11 00:00:00-04:00,19.590099334716797,19.590099334716797,18.861000061035156,18.861000061035156,16.43448257446289,911,0.0,0.0,0.0
2022-05-12 00:00:00-04:00,19.17340087890625,19.17340087890625,19.17340087890625,19.17340087890625,16.70669174194336,11,0.0,0.0,0.0
2022-05-13 00:00:00-04:00,20.155000686645508,20.18000030517578,20.155000686645508,20.159000396728516,17.565492630004883,1500,0.0,0.0,0.0
2022-05-16 00:00:00-04:00,19.852699279785156,19.852699279785156,19.852699279785156,19.852699279785156,17.29859733581543,3,0.0,0.0,0.0
2022-05-17 00:00:00-04:00,20.282699584960938,20.282699584960938,20.282699584960938,20.282699584960938,17.673276901245117,8,0.0,0.0,0.0
2022-05-18 00:00:00-04:00,19.47760009765625,19.47760009765625,19.47760009765625,19.47760009765625,16.97175407409668,6,0.0,0.0,0.0
2022-05-19 00:00:00-04:00,19.729999542236328,19.74250030517578,19.729999542236328,19.74250030517578,17.20257568359375,200,0.0,0.0,0.0
2022-05-20 00:00:00-04:00,19.63640022277832,19.63640022277832,19.63640022277832,19.63640022277832,17.110126495361328,5,0.0,0.0,0.0
2022-05-23 00:00:00-04:00,19.716400146484375,19.716400146484375,19.716400146484375,19.716400146484375,17.179832458496094,5,0.0,0.0,0.0
2022-05-24 00:00:00-04:00,18.836599349975586,18.836599349975586,18.836599349975586,18.836599349975586,16.413219451904297,1,0.0,0.0,0.0
2022-05-25 00:00:00-04:00,19.309999465942383,19.31450080871582,19.309999465942383,19.31450080871582,16.829639434814453,1092,0.0,0.0,0.0
2022-05-26 00:00:00-04:00,20.100000381469727,20.100000381469727,20.09040069580078,20.09040069580078,17.505718231201172,2503,0.0,0.0,0.0
2022-05-27 00:00:00-04:00,20.69860076904297,20.69860076904297,20.69860076904297,20.69860076904297,18.03567123413086,1,0.0,0.0,0.0
2022-05-31 00:00:00-04:00,20.53380012512207,20.53380012512207,20.53380012512207,20.53380012512207,17.892072677612305,5,0.0,0.0,0.0
2022-06-01 00:00:00-04:00,20.307199478149414,20.307199478149414,20.307199478149414,20.307199478149414,17.694623947143555,2,0.0,0.0,0.0
2022-06-02 00:00:00-04:00,20.989299774169922,20.989299774169922,20.989299774169922,20.989299774169922,18.288970947265625,1,0.0,0.0,0.0
2022-06-03 00:00:00-04:00,20.531700134277344,20.531700134277344,20.531700134277344,20.531700134277344,17.890241622924805,6,0.0,0.0,0.0
2022-06-06 00:00:00-04:00,20.670000076293945,20.670000076293945,20.665000915527344,20.665000915527344,18.006393432617188,602,0.0,0.0,0.0
2022-06-07 00:00:00-04:00,20.672500610351562,20.672500610351562,20.672500610351562,20.672500610351562,18.012929916381836,1,0.0,0.0,0.0
2022-06-08 00:00:00-04:00,20.7593994140625,20.7593994140625,20.7593994140625,20.7593994140625,18.088645935058594,6,0.0,0.0,0.0
2022-06-09 00:00:00-04:00,20.690000534057617,20.690000534057617,20.135000228881836,20.135000228881836,17.544580459594727,112,0.0,0.0,0.0
2022-06-10 00:00:00-04:00,20.100000381469727,20.100000381469727,19.36440086364746,19.36440086364746,16.873119354248047,201,0.0,0.0,0.0
2022-06-13 00:00:00-04:00,18.346099853515625,18.346099853515625,18.346099853515625,18.346099853515625,15.985825538635254,1,0.0,0.0,0.0
2022-06-14 00:00:00-04:00,18.267900466918945,18.267900466918945,18.267900466918945,18.267900466918945,15.917686462402344,2,0.0,0.0,0.0
2022-06-15 00:00:00-04:00,18.878599166870117,18.878599166870117,18.878599166870117,18.878599166870117,16.449817657470703,2,0.0,0.0,0.0
2022-06-16 00:00:00-04:00,17.91010093688965,17.91010093688965,17.91010093688965,17.91010093688965,15.605918884277344,8,0.0,0.0,0.0
2022-06-17 00:00:00-04:00,18.279600143432617,18.279600143432617,18.279600143432617,18.279600143432617,15.927881240844727,7,0.0,0.0,0.0
2022-06-21 00:00:00-04:00,18.51219940185547,18.51219940185547,18.51219940185547,18.51219940185547,16.130556106567383,2,0.0,0.0,0.0
2022-06-22 00:00:00-04:00,18.40410041809082,18.40410041809082,18.40410041809082,18.40410041809082,16.036365509033203,7,0.0,0.0,0.0
2022-06-23 00:00:00-04:00,18.868600845336914,18.868600845336914,18.868600845336914,18.868600845336914,16.44110679626465,7,0.0,0.0,0.0
2022-06-24 00:00:00-04:00,19.549999237060547,19.6028995513916,19.549999237060547,19.6028995513916,17.080934524536133,132,0.0,0.0,0.0
2022-06-27 00:00:00-04:00,19.42970085144043,19.42970085144043,19.42970085144043,19.42970085144043,16.93001937866211,2,0.0,0.0,0.0
2022-06-28 00:00:00-04:00,18.849000930786133,18.849000930786133,18.849000930786133,18.849000930786133,16.424028396606445,2,0.0,0.0,0.0
2022-06-29 00:00:00-04:00,18.678800582885742,18.678800582885742,18.678800582885742,18.678800582885742,16.27572250366211,2,0.0,0.0,0.0
2022-06-30 00:00:00-04:00,18.38089942932129,18.38089942932129,18.38089942932129,18.38089942932129,16.016149520874023,1,0.0,0.0,0.0
2022-07-01 00:00:00-04:00,18.65530014038086,18.65530014038086,18.65530014038086,18.65530014038086,16.255245208740234,1,0.0,0.0,0.0
2022-07-05 00:00:00-04:00,19.0403995513916,19.0403995513916,19.0403995513916,19.0403995513916,16.590803146362305,2,0.0,0.0,0.0
2022-07-06 00:00:00-04:00,18.837099075317383,18.837099075317383,18.837099075317383,18.837099075317383,16.41365623474121,2,0.0,0.0,0.0
2022-07-07 00:00:00-04:00,19.288799285888672,19.288799285888672,19.288799285888672,19.288799285888672,16.8072452545166,1,0.0,0.0,0.0
2022-07-08 00:00:00-04:00,19.185199737548828,19.185199737548828,19.185199737548828,19.185199737548828,16.716970443725586,2,0.0,0.0,0.0
2022-07-11 00:00:00-04:00,18.572399139404297,18.572399139404297,18.572399139404297,18.572399139404297,16.183012008666992,5,0.0,0.0,0.0
2022-07-12 00:00:00-04:00,18.600000381469727,18.600000381469727,18.514999389648438,18.57029914855957,16.181180953979492,200,0.0,0.0,0.0
2022-07-13 00:00:00-04:00,18.54199981689453,18.54199981689453,18.54199981689453,18.54199981689453,16.156522750854492,5,0.0,0.0,0.0
2022-07-14 00:00:00-04:00,18.282899856567383,18.282899856567383,18.282899856567383,18.282899856567383,15.930755615234375,5,0.0,0.0,0.0
2022-07-15 00:00:00-04:00,18.624099731445312,18.624099731445312,18.624099731445312,18.624099731445312,16.228059768676758,5,0.0,0.0,0.0
2022-07-18 00:00:00-04:00,18.775699615478516,18.775699615478516,18.775699615478516,18.775699615478516,16.36015510559082,5,0.0,0.0,0.0
2022-07-19 00:00:00-04:00,19.26289939880371,19.26289939880371,19.26289939880371,19.26289939880371,16.784677505493164,5,0.0,0.0,0.0
2022-07-20 00:00:00-04:00,19.66900062561035,19.66900062561035,19.637300491333008,19.637300491333008,17.110910415649414,230,0.0,0.0,0.0
2022-07-21 00:00:00-04:00,19.671600341796875,19.671600341796875,19.671600341796875,19.671600341796875,17.140796661376953,1,0.0,0.0,0.0
2022-07-22 00:00:00-04:00,19.1299991607666,19.208599090576172,19.1299991607666,19.208599090576172,16.737361907958984,229,0.0,0.0,0.0
2022-07-25 00:00:00-04:00,19.139299392700195,19.139299392700195,19.139299392700195,19.139299392700195,16.676979064941406,5,0.0,0.0,0.0
2022-07-26 00:00:00-04:00,18.528900146484375,18.528900146484375,18.528900146484375,18.528900146484375,16.14510726928711,5,0.0,0.0,0.0
2022-07-27 00:00:00-04:00,19.266199111938477,19.266199111938477,19.266199111938477,19.266199111938477,16.787551879882812,18,0.0,0.0,0.0
2022-07-28 00:00:00-04:00,19.190000534057617,19.417200088500977,19.190000534057617,19.417200088500977,16.919124603271484,201,0.0,0.0,0.0
2022-07-29 00:00:00-04:00,19.459999084472656,19.544300079345703,19.290000915527344,19.544300079345703,17.029874801635742,214,0.0,0.0,0.0
2022-08-01 00:00:00-04:00,19.664600372314453,19.664600372314453,19.664600372314453,19.664600372314453,17.13469696044922,2,0.0,0.0,0.0
2022-08-02 00:00:00-04:00,19.614900588989258,19.614900588989258,19.614900588989258,19.614900588989258,17.09139060974121,2,0.0,0.0,0.0
2022-08-03 00:00:00-04:00,19.926300048828125,19.926300048828125,19.926300048828125,19.926300048828125,17.362730026245117,12,0.0,0.0,0.0
2022-08-04 00:00:00-04:00,19.903900146484375,19.903900146484375,19.903900146484375,19.903900146484375,17.343210220336914,8,0.0,0.0,0.0
2022-08-05 00:00:00-04:00,20.12380027770996,20.12380027770996,20.12380027770996,20.12380027770996,17.534818649291992,7,0.0,0.0,0.0
2022-08-08 00:00:00-04:00,20.359699249267578,20.359699249267578,20.359699249267578,20.359699249267578,17.74036979675293,6,0.0,0.0,0.0
2022-08-09 00:00:00-04:00,19.946399688720703,19.946399688720703,19.946399688720703,19.946399688720703,17.38024139404297,7,0.0,0.0,0.0
2022-08-10 00:00:00-04:00,20.3799991607666,20.536699295043945,20.3799991607666,20.536699295043945,17.89459800720215,251,0.0,0.0,0.0
2022-08-11 00:00:00-04:00,20.686500549316406,20.686500549316406,20.686500549316406,20.686500549316406,18.025129318237305,6,0.0,0.0,0.0
2022-08-12 00:00:00-04:00,21.11090087890625,21.11090087890625,21.11090087890625,21.11090087890625,18.394927978515625,5,0.0,0.0,0.0
2022-08-15 00:00:00-04:00,21.146799087524414,21.146799087524414,21.146799087524414,21.146799087524414,18.426206588745117,5,0.0,0.0,0.0
2022-08-16 00:00:00-04:00,21.346799850463867,21.346799850463867,21.346799850463867,21.346799850463867,18.600479125976562,45,0.0,0.0,0.0
2022-08-17 00:00:00-04:00,20.925899505615234,20.925899505615234,20.925899505615234,20.925899505615234,18.233728408813477,44,0.0,0.0,0.0
2022-08-18 00:00:00-04:00,20.839599609375,20.839599609375,20.839599609375,20.839599609375,18.15852928161621,44,0.0,0.0,0.0
2022-08-19 00:00:00-04:00,20.19099998474121,20.19099998474121,20.19099998474121,20.19099998474121,17.593372344970703,52,0.0,0.0,0.0
2022-08-22 00:00:00-04:00,19.729000091552734,19.729000091552734,19.729000091552734,19.729000091552734,17.190811157226562,3,0.0,0.0,0.0
2022-08-23 00:00:00-04:00,19.75,19.770000457763672,19.720500946044922,19.720500946044922,17.183406829833984,3831,0.0,0.0,0.0
2022-08-24 00:00:00-04:00,19.989500045776367,19.989500045776367,19.989500045776367,19.989500045776367,17.41779899597168,3,0.0,0.0,0.0
2022-08-25 00:00:00-04:00,20.18709945678711,20.18709945678711,20.18709945678711,20.18709945678711,17.589975357055664,25,0.0,0.0,0.0
2022-08-26 00:00:00-04:00,19.729999542236328,19.729999542236328,19.580699920654297,19.580699920654297,17.06159210205078,348,0.0,0.0,0.0
2022-08-29 00:00:00-04:00,19.463199615478516,19.463199615478516,19.463199615478516,19.463199615478516,16.95920753479004,3,0.0,0.0,0.0
2022-08-30 00:00:00-04:00,19.252399444580078,19.252399444580078,19.252399444580078,19.252399444580078,16.77552604675293,3,0.0,0.0,0.0
2022-08-31 00:00:00-04:00,19.43000030517578,19.43000030517578,19.2322998046875,19.2322998046875,16.758012771606445,223,0.0,0.0,0.0
2022-09-01 00:00:00-04:00,18.8799991607666,19.096099853515625,18.8799991607666,19.096099853515625,16.63933563232422,201,0.0,0.0,0.0
2022-09-02 00:00:00-04:00,18.887300491333008,18.887300491333008,18.887300491333008,18.887300491333008,16.457399368286133,1,0.0,0.0,0.0
2022-09-06 00:00:00-04:00,18.73900032043457,18.73900032043457,18.73900032043457,18.73900032043457,16.32817840576172,1,0.0,0.0,0.0
2022-09-07 00:00:00-04:00,19.314899444580078,19.314899444580078,19.314899444580078,19.314899444580078,16.829986572265625,19,0.0,0.0,0.0
2022-09-08 00:00:00-04:00,19.63559913635254,19.63559913635254,19.63559913635254,19.63559913635254,17.10942840576172,1,0.0,0.0,0.0
2022-09-09 00:00:00-04:00,20.11389923095703,20.11389923095703,20.11389923095703,20.11389923095703,17.526193618774414,19,0.0,0.0,0.0
2022-09-12 00:00:00-04:00,20.475299835205078,20.475299835205078,20.475299835205078,20.475299835205078,17.84109878540039,1,0.0,0.0,0.0
2022-09-13 00:00:00-04:00,19.57740020751953,19.57740020751953,19.57740020751953,19.57740020751953,17.0587158203125,1,0.0,0.0,0.0
2022-09-14 00:00:00-04:00,19.680299758911133,19.680299758911133,19.680299758911133,19.680299758911133,17.148378372192383,15,0.0,0.0,0.0
2022-09-15 00:00:00-04:00,19.618900299072266,19.618900299072266,19.618900299072266,19.618900299072266,17.094877243041992,15,0.0,0.0,0.0
2022-09-16 00:00:00-04:00,19.273000717163086,19.273000717163086,19.273000717163086,19.273000717163086,16.793479919433594,2,0.0,0.0,0.0
2022-09-19 00:00:00-04:00,19.41550064086914,19.41550064086914,19.41550064086914,19.41550064086914,16.917644500732422,3,0.0,0.0,0.0
2022-09-20 00:00:00-04:00,19.05579948425293,19.05579948425293,19.05579948425293,19.05579948425293,16.60422134399414,31,0.0,0.0,0.0
2022-09-21 00:00:00-04:00,18.75,18.75,18.703800201416016,18.703800201416016,16.29750633239746,214,0.0,0.0,0.0
2022-09-22 00:00:00-04:00,18.13759994506836,18.13759994506836,18.13759994506836,18.13759994506836,15.80415153503418,1,0.0,0.0,0.0
2022-09-23 00:00:00-04:00,17.822099685668945,17.822099685668945,17.822099685668945,17.822099685668945,15.5292387008667,20,0.0,0.0,0.0
2022-09-26 00:00:00-04:00,17.746200561523438,17.746200561523438,17.746200561523438,17.746200561523438,15.463106155395508,1,0.0,0.0,0.0
2022-09-27 00:00:00-04:00,17.85930061340332,17.85930061340332,17.85930061340332,17.85930061340332,15.561655044555664,1,0.0,0.0,0.0
2022-09-28 00:00:00-04:00,18.39189910888672,18.39189910888672,18.39189910888672,18.39189910888672,16.025732040405273,19,0.0,0.0,0.0
2022-09-29 00:00:00-04:00,17.97599983215332,17.97599983215332,17.97599983215332,17.97599983215332,15.663339614868164,1,0.0,0.0,0.0
2022-09-30 00:00:00-04:00,17.670000076293945,17.670000076293945,17.670000076293945,17.670000076293945,15.396707534790039,3,0.0,0.0,0.0
2022-10-03 00:00:00-04:00,17.985000610351562,17.985000610351562,17.985000610351562,17.985000610351562,15.671182632446289,4,0.0,0.0,0.0
2022-10-04 00:00:00-04:00,18.736499786376953,18.736499786376953,18.736499786376953,18.736499786376953,16.326000213623047,1,0.0,0.0,0.0
2022-10-05 00:00:00-04:00,18.74850082397461,18.74850082397461,18.74850082397461,18.74850082397461,16.336456298828125,1,0.0,0.0,0.0
2022-10-06 00:00:00-04:00,18.580299377441406,18.580299377441406,18.580299377441406,18.580299377441406,16.18989372253418,1,0.0,0.0,0.0
2022-10-07 00:00:00-04:00,18.135000228881836,18.135000228881836,18.135000228881836,18.135000228881836,15.801883697509766,1,0.0,0.0,0.0
2022-10-10 00:00:00-04:00,17.989999771118164,17.989999771118164,17.911300659179688,17.911300659179688,15.606966018676758,1000,0.0,0.0,0.0
2022-10-11 00:00:00-04:00,17.802799224853516,17.802799224853516,17.802799224853516,17.802799224853516,15.512422561645508,25,0.0,0.0,0.0
2022-10-12 00:00:00-04:00,17.90410041809082,17.90410041809082,17.90410041809082,17.90410041809082,15.600690841674805,25,0.0,0.0,0.0
2022-10-13 00:00:00-04:00,18.079999923706055,18.079999923706055,18.052799224853516,18.052799224853516,15.730259895324707,302,0.0,0.0,0.0
2022-10-14 00:00:00-04:00,17.601499557495117,17.601499557495117,17.601499557495117,17.601499557495117,15.337021827697754,1,0.0,0.0,0.0
2022-10-17 00:00:00-04:00,18.125699996948242,18.125699996948242,18.125699996948242,18.125699996948242,15.793780326843262,1,0.0,0.0,0.0
2022-10-18 00:00:00-04:00,18.32670021057129,18.32670021057129,18.32670021057129,18.32670021057129,15.968921661376953,1,0.0,0.0,0.0
2022-10-19 00:00:00-04:00,17.91550064086914,17.91550064086914,17.91550064086914,17.91550064086914,15.610624313354492,1,0.0,0.0,0.0
2022-10-20 00:00:00-04:00,17.898500442504883,17.898500442504883,17.898500442504883,17.898500442504883,15.595810890197754,1,0.0,0.0,0.0
2022-10-21 00:00:00-04:00,18.175100326538086,18.175100326538086,18.175100326538086,18.175100326538086,15.836825370788574,1,0.0,0.0,0.0
2022-10-24 00:00:00-04:00,18.09480094909668,18.09480094909668,18.09480094909668,18.09480094909668,15.766857147216797,1,0.0,0.0,0.0
2022-10-25 00:00:00-04:00,18.68720054626465,18.68720054626465,18.68720054626465,18.68720054626465,16.283042907714844,40,0.0,0.0,0.0
2022-10-26 00:00:00-04:00,18.72369956970215,18.72369956970215,18.72369956970215,18.72369956970215,16.31484603881836,1,0.0,0.0,0.0
2022-10-27 00:00:00-04:00,18.5044002532959,18.5044002532959,18.5044002532959,18.5044002532959,16.123760223388672,1,0.0,0.0,0.0
2022-10-28 00:00:00-04:00,18.764799118041992,18.764799118041992,18.764799118041992,18.764799118041992,16.350658416748047,1,0.0,0.0,0.0
2022-10-31 00:00:00-04:00,18.738300323486328,18.738300323486328,18.738300323486328,18.738300323486328,16.32756805419922,39,0.0,0.0,0.0
2022-11-01 00:00:00-04:00,18.943899154663086,18.943899154663086,18.943899154663086,18.943899154663086,16.506715774536133,1,0.0,0.0,0.0
2022-11-02 00:00:00-04:00,18.394500732421875,18.394500732421875,18.394500732421875,18.394500732421875,16.027999877929688,2,0.0,0.0,0.0
2022-11-03 00:00:00-04:00,18.280000686645508,18.280000686645508,18.280000686645508,18.280000686645508,15.928229331970215,101,0.0,0.0,0.0
2022-11-04 00:00:00-04:00,18.563600540161133,18.563600540161133,18.563600540161133,18.563600540161133,16.175344467163086,39,0.0,0.0,0.0
2022-11-07 00:00:00-05:00,18.68630027770996,18.68630027770996,18.68630027770996,18.68630027770996,16.282258987426758,39,0.0,0.0,0.0
2022-11-08 00:00:00-05:00,18.797500610351562,18.797500610351562,18.797500610351562,18.797500610351562,16.379154205322266,39,0.0,0.0,0.0
2022-11-09 00:00:00-05:00,18.292400360107422,18.292400360107422,18.292400360107422,18.292400360107422,15.939034461975098,39,0.0,0.0,0.0
2022-11-10 00:00:00-05:00,19.587499618530273,19.587499618530273,19.587499618530273,19.587499618530273,17.067516326904297,2,0.0,0.0,0.0
2022-11-11 00:00:00-05:00,20.25279998779297,20.25279998779297,20.25279998779297,20.25279998779297,17.64722442626953,39,0.0,0.0,0.0
2022-11-14 00:00:00-05:00,20.055500030517578,20.055500030517578,20.055500030517578,20.055500030517578,17.475305557250977,50,0.0,0.0,0.0
2022-11-15 00:00:00-05:00,20.44969940185547,20.44969940185547,20.44969940185547,20.44969940185547,17.81879425048828,39,0.0,0.0,0.0
2022-11-16 00:00:00-05:00,20.053499221801758,20.053499221801758,20.053499221801758,20.053499221801758,17.47356414794922,39,0.0,0.0,0.0
2022-11-17 00:00:00-05:00,19.808799743652344,19.808799743652344,19.808799743652344,19.808799743652344,17.260345458984375,39,0.0,0.0,0.0
2022-11-18 00:00:00-05:00,19.836299896240234,19.836299896240234,19.836299896240234,19.836299896240234,17.28430938720703,39,0.0,0.0,0.0
2022-11-21 00:00:00-05:00,19.675199508666992,19.675199508666992,19.675199508666992,19.675199508666992,17.143932342529297,3,0.0,0.0,0.0
2022-11-22 00:00:00-05:00,19.732500076293945,19.732500076293945,19.732500076293945,19.732500076293945,17.193862915039062,3,0.0,0.0,0.0
2022-11-23 00:00:00-05:00,19.8700008392334,19.946199417114258,19.8700008392334,19.946199417114258,17.380067825317383,100,0.0,0.0,0.0
2022-11-25 00:00:00-05:00,19.95210075378418,19.95210075378418,19.95210075378418,19.95210075378418,17.385210037231445,3,0.0,0.0,0.0
2022-11-28 00:00:00-05:00,19.72170066833496,19.72170066833496,19.72170066833496,19.72170066833496,17.184452056884766,3,0.0,0.0,0.0
2022-11-29 00:00:00-05:00,19.883399963378906,19.883399963378906,19.883399963378906,19.883399963378906,17.325347900390625,3,0.0,0.0,0.0
2022-11-30 00:00:00-05:00,20.149999618530273,20.553800582885742,20.149999618530273,20.553800582885742,17.90949821472168,290,0.0,0.0,0.0
2022-12-01 00:00:00-05:00,20.558900833129883,20.558900833129883,20.558900833129883,20.558900833129883,17.913942337036133,11,0.0,0.0,0.0
2022-12-02 00:00:00-05:00,20.799699783325195,20.799699783325195,20.799699783325195,20.799699783325195,18.123764038085938,11,0.0,0.0,0.0
2022-12-05 00:00:00-05:00,20.22100067138672,20.22100067138672,20.22100067138672,20.22100067138672,17.619516372680664,1,0.0,0.0,0.0
2022-12-06 00:00:00-05:00,19.705699920654297,19.705699920654297,19.705699920654297,19.705699920654297,17.170509338378906,1,0.0,0.0,0.0
2022-12-07 00:00:00-05:00,19.582000732421875,19.582000732421875,19.582000732421875,19.582000732421875,17.06272315979004,1,0.0,0.0,0.0
2022-12-08 00:00:00-05:00,19.8341007232666,19.8341007232666,19.8341007232666,19.8341007232666,17.282390594482422,30,0.0,0.0,0.0
2022-12-09 00:00:00-05:00,19.653600692749023,19.653600692749023,19.653600692749023,19.653600692749023,17.125110626220703,1,0.0,0.0,0.0
2022-12-12 00:00:00-05:00,19.709999084472656,19.75029945373535,19.709999084472656,19.75029945373535,17.20937156677246,100,0.0,0.0,0.0
2022-12-13 00:00:00-05:00,19.889999389648438,19.894800186157227,19.889999389648438,19.894800186157227,17.335281372070312,100,0.0,0.0,0.0
2022-12-14 00:00:00-05:00,19.863100051879883,19.863100051879883,19.863100051879883,19.863100051879883,17.307661056518555,69,0.0,0.0,0.0
2022-12-15 00:00:00-05:00,19.208099365234375,19.208099365234375,19.208099365234375,19.208099365234375,16.73692512512207,50,0.0,0.0,0.0
2022-12-16 00:00:00-05:00,18.98310089111328,18.98310089111328,18.98310089111328,18.98310089111328,16.559152603149414,9,0.0212,0.0,0.0
2022-12-19 00:00:00-05:00,18.65399932861328,18.65399932861328,18.65399932861328,18.65399932861328,16.272071838378906,2,0.0,0.0,0.0
2022-12-20 00:00:00-05:00,18.670000076293945,18.670000076293945,18.610000610351562,18.62070083618164,16.243026733398438,6604,0.0,0.0,0.0
2022-12-21 00:00:00-05:00,18.959999084472656,18.959999084472656,18.911399841308594,18.911399841308594,16.496604919433594,556,0.0,0.0,0.0
2022-12-22 00:00:00-05:00,18.65999984741211,18.791099548339844,18.65999984741211,18.791099548339844,16.391666412353516,153,0.0,0.0,0.0
2022-12-23 00:00:00-05:00,18.86389923095703,18.86389923095703,18.86389923095703,18.86389923095703,16.455169677734375,1,0.0,0.0,0.0
2022-12-27 00:00:00-05:00,18.940000534057617,18.940000534057617,18.844200134277344,18.844200134277344,16.437986373901367,2701,0.0,0.0,0.0
2022-12-28 00:00:00-05:00,18.690000534057617,18.690000534057617,18.604400634765625,18.604400634765625,16.228805541992188,1901,0.0,0.0,0.0
2022-12-29 00:00:00-05:00,19.062999725341797,19.062999725341797,19.062999725341797,19.062999725341797,16.628847122192383,1,0.0,0.0,0.0
2022-12-30 00:00:00-05:00,18.950000762939453,19.079999923706055,18.950000762939453,19.079999923706055,16.6436767578125,113,0.0,0.0,0.0
2023-01-03 00:00:00-05:00,19.229999542236328,19.29829978942871,19.229999542236328,19.29829978942871,16.834102630615234,412,0.0,0.0,0.0
2023-01-04 00:00:00-05:00,19.785600662231445,19.785600662231445,19.785600662231445,19.785600662231445,17.259180068969727,3,0.0,0.0,0.0
2023-01-05 00:00:00-05:00,19.636899948120117,19.636899948120117,19.636899948120117,19.636899948120117,17.129467010498047,43,0.0,0.0,0.0
2023-01-06 00:00:00-05:00,19.984500885009766,19.984500885009766,19.984500885009766,19.984500885009766,17.432680130004883,3,0.0,0.0,0.0
2023-01-09 00:00:00-05:00,20.214599609375,20.214599609375,20.214599609375,20.214599609375,17.633399963378906,28,0.0,0.0,0.0
2023-01-10 00:00:00-05:00,20.53059959411621,20.53059959411621,20.53059959411621,20.53059959411621,17.90904998779297,21,0.0,0.0,0.0
2023-01-11 00:00:00-05:00,20.845399856567383,20.845399856567383,20.845399856567383,20.845399856567383,18.183652877807617,21,0.0,0.0,0.0
2023-01-12 00:00:00-05:00,20.869199752807617,20.869199752807617,20.869199752807617,20.869199752807617,18.20441436767578,28,0.0,0.0,0.0
2023-01-13 00:00:00-05:00,20.860000610351562,21.007699966430664,20.860000610351562,21.007699966430664,18.325227737426758,106,0.0,0.0,0.0
2023-01-17 00:00:00-05:00,21.010499954223633,21.010499954223633,21.010499954223633,21.010499954223633,18.32767105102539,5,0.0,0.0,0.0
