date,open,high,low,close,adj close,volume,dividends,stock splits
2018-01-29 00:00:00+05:30,127.05000305175781,133.35000610351562,123.125,126.19999694824219,118.3697509765625,28016702,0.0,0.0
2018-01-30 00:00:00+05:30,125.3499984741211,130.5,117.19999694824219,126.4749984741211,118.62769317626953,4072884,0.0,0.0
2018-01-31 00:00:00+05:30,126.0,129.0,122.2750015258789,124.7750015258789,117.0331802368164,1317210,0.0,0.0
2018-02-01 00:00:00+05:30,122.5,130.5,121.25,126.4749984741211,118.62769317626953,1569362,0.0,0.0
2018-02-02 00:00:00+05:30,123.07499694824219,125.9000015258789,115.82499694824219,116.94999694824219,109.69367980957031,967486,0.0,0.0
2018-02-05 00:00:00+05:30,112.55000305175781,118.69999694824219,111.5,116.30000305175781,109.08402252197266,437386,0.0,0.0
2018-02-06 00:00:00+05:30,112.0,113.9749984741211,107.5,113.30000305175781,106.27015686035156,607310,0.0,0.0
2018-02-07 00:00:00+05:30,115.0,118.0999984741211,114.17500305175781,116.6500015258789,109.41230773925781,415514,0.0,0.0
2018-02-08 00:00:00+05:30,116.6500015258789,119.4749984741211,116.6500015258789,118.94999694824219,111.56959533691406,318680,0.0,0.0
2018-02-09 00:00:00+05:30,117.5,121.5,115.55000305175781,118.1500015258789,110.8192367553711,264570,0.0,0.0
2018-02-12 00:00:00+05:30,118.94999694824219,126.0,118.7750015258789,124.30000305175781,116.587646484375,639302,0.0,0.0
2018-02-14 00:00:00+05:30,124.44999694824219,125.9000015258789,122.7750015258789,124.6500015258789,116.91592407226562,305388,0.0,0.0
2018-02-15 00:00:00+05:30,125.0,125.75,119.0,119.57499694824219,112.15582275390625,184698,0.0,0.0
2018-02-16 00:00:00+05:30,120.125,122.0,115.80000305175781,117.0250015258789,109.7640380859375,183854,0.0,0.0
2018-02-19 00:00:00+05:30,115.07499694824219,118.4000015258789,114.0999984741211,114.9000015258789,107.77088165283203,124816,0.0,0.0
2018-02-20 00:00:00+05:30,115.19999694824219,116.7249984741211,114.0,115.0,107.86468505859375,118974,0.0,0.0
2018-02-21 00:00:00+05:30,115.5,116.5250015258789,113.625,115.0999984741211,107.9584732055664,147378,0.0,0.0
2018-02-22 00:00:00+05:30,114.44999694824219,118.82499694824219,114.44999694824219,118.2750015258789,110.93647003173828,187254,0.0,0.0
2018-02-23 00:00:00+05:30,118.4749984741211,119.0999984741211,116.25,117.0,109.74058532714844,96720,0.0,0.0
2018-02-26 00:00:00+05:30,117.2249984741211,122.125,115.55000305175781,119.5250015258789,112.10892486572266,227608,0.0,0.0
2018-02-27 00:00:00+05:30,122.94999694824219,124.0,120.5,122.25,114.66484069824219,392614,0.0,0.0
