date,open,high,low,close,adj close,volume,dividends,stock splits,"('date', '')","('adj close', 'hal')","('close', 'hal')","('high', 'hal')","('low', 'hal')","('open', 'hal')","('volume', 'hal')","('date', '')","('adj close', 'hal')","('close', 'hal')","('high', 'hal')","('low', 'hal')","('open', 'hal')","('volume', 'hal')"
2018-05-16 00:00:00+05:30,527.25,528.9500122070312,521.5,522.1500244140625,431.0780029296875,206278.0,0.0,0.0,,,,,,,,,,,,,,
2018-05-17 00:00:00+05:30,523.0,525.3250122070312,516.4749755859375,519.875,429.1997680664063,19002.0,0.0,0.0,,,,,,,,,,,,,,
2018-05-18 00:00:00+05:30,522.0,522.0,515.0250244140625,516.4249877929688,426.35150146484375,23104.0,0.0,0.0,,,,,,,,,,,,,,
2018-05-21 00:00:00+05:30,515.9749755859375,515.9749755859375,504.5,510.6749877929688,421.6044616699219,51328.0,0.0,0.0,,,,,,,,,,,,,,
2018-05-22 00:00:00+05:30,512.5,514.5,505.625,510.9750061035156,421.8520812988281,21616.0,0.0,0.0,,,,,,,,,,,,,,
2018-05-23 00:00:00+05:30,510.0,512.0,503.0,507.8250122070313,419.2515563964844,23970.0,0.0,0.0,,,,,,,,,,,,,,
2018-05-24 00:00:00+05:30,507.5,507.5750122070313,502.5249938964844,504.375,416.40325927734375,20556.0,0.0,0.0,,,,,,,,,,,,,,
2018-05-25 00:00:00+05:30,504.0,512.5,502.7749938964844,511.375,422.1823425292969,27830.0,0.0,0.0,,,,,,,,,,,,,,
2018-05-28 00:00:00+05:30,510.0,527.5,510.0,521.1749877929688,430.2730712890625,45700.0,0.0,0.0,,,,,,,,,,,,,,
2018-05-29 00:00:00+05:30,517.5,525.5,517.5,524.3499755859375,432.8942565917969,17038.0,0.0,0.0,,,,,,,,,,,,,,
2018-05-30 00:00:00+05:30,521.5,549.0,505.5,540.6749877929688,446.3719177246094,169116.0,0.0,0.0,,,,,,,,,,,,,,
2018-05-31 00:00:00+05:30,542.5,549.4749755859375,523.25,528.5499877929688,436.3617248535156,684704.0,0.0,0.0,,,,,,,,,,,,,,
2018-06-01 00:00:00+05:30,525.0,525.0250244140625,513.7750244140625,514.9249877929688,425.1131591796875,31148.0,0.0,0.0,,,,,,,,,,,,,,
2018-06-04 00:00:00+05:30,520.0,520.0250244140625,507.5,509.2749938964844,420.4485778808594,20846.0,0.0,0.0,,,,,,,,,,,,,,
2018-06-05 00:00:00+05:30,509.5,509.5249938964844,494.9750061035156,496.875,410.21142578125,42304.0,0.0,0.0,,,,,,,,,,,,,,
2018-06-06 00:00:00+05:30,495.0,502.1749877929688,494.5,498.4500122070313,411.5116882324219,18688.0,0.0,0.0,,,,,,,,,,,,,,
2018-06-07 00:00:00+05:30,498.0,505.0,498.0,499.7749938964844,412.6055603027344,21514.0,0.0,0.0,,,,,,,,,,,,,,
2018-06-08 00:00:00+05:30,497.7749938964844,499.4750061035156,493.75,495.2250061035156,408.8492126464844,27042.0,0.0,0.0,,,,,,,,,,,,,,
2018-06-11 00:00:00+05:30,495.2749938964844,497.3500061035156,492.0,493.5499877929688,407.46630859375,29734.0,0.0,0.0,,,,,,,,,,,,,,
2018-06-12 00:00:00+05:30,493.75,496.0,484.3500061035156,486.875,401.9555969238281,46224.0,0.0,0.0,,,,,,,,,,,,,,
2018-06-13 00:00:00+05:30,484.0,489.9750061035156,481.75,482.2250061035156,398.1165771484375,38652.0,0.0,0.0,,,,,,,,,,,,,,
2018-06-14 00:00:00+05:30,480.0,504.0,474.5249938964844,486.5499877929688,401.6872253417969,412558.0,0.0,0.0,,,,,,,,,,,,,,
2018-06-15 00:00:00+05:30,485.0249938964844,487.5,480.0,484.25,399.7884216308594,27064.0,0.0,0.0,,,,,,,,,,,,,,
2018-06-18 00:00:00+05:30,483.0,484.25,472.8250122070313,474.4249877929688,391.6770324707031,32204.0,0.0,0.0,,,,,,,,,,,,,,
2018-06-19 00:00:00+05:30,473.5249938964844,475.4750061035156,464.4249877929688,465.1000061035156,383.9784851074219,35686.0,0.0,0.0,,,,,,,,,,,,,,
2018-06-20 00:00:00+05:30,465.5,467.9750061035156,461.5,462.5499877929688,381.8731994628906,30550.0,0.0,0.0,,,,,,,,,,,,,,
2018-06-21 00:00:00+05:30,462.5499877929688,463.5,455.5,456.0,376.4657287597656,35406.0,0.0,0.0,,,,,,,,,,,,,,
2018-06-22 00:00:00+05:30,455.5499877929688,460.4750061035156,448.0,457.2000122070313,377.4564208984375,55906.0,0.0,0.0,,,,,,,,,,,,,,
2018-06-25 00:00:00+05:30,455.0,456.9750061035156,449.0,450.5,371.9249572753906,20008.0,0.0,0.0,,,,,,,,,,,,,,
2018-06-26 00:00:00+05:30,448.0,448.5,442.5249938964844,443.5249938964844,366.16650390625,36168.0,0.0,0.0,,,,,,,,,,,,,,
2018-06-27 00:00:00+05:30,440.0,442.7000122070313,430.0,432.6499938964844,357.1883544921875,54490.0,0.0,0.0,,,,,,,,,,,,,,
2018-06-28 00:00:00+05:30,430.0249938964844,430.0249938964844,420.0,421.9500122070313,348.35467529296875,45704.0,0.0,0.0,,,,,,,,,,,,,,
2018-06-29 00:00:00+05:30,421.9750061035156,425.0,421.5,422.2000122070313,348.5610046386719,26608.0,0.0,0.0,,,,,,,,,,,,,,
2018-07-02 00:00:00+05:30,422.1000061035156,439.4750061035156,416.5750122070313,429.25,354.38134765625,38980.0,0.0,0.0,,,,,,,,,,,,,,
2018-07-03 00:00:00+05:30,428.5,429.25,421.0249938964844,422.1749877929688,348.54034423828125,18650.0,0.0,0.0,,,,,,,,,,,,,,
2018-07-04 00:00:00+05:30,420.5499877929688,423.375,417.5,418.375,345.4031066894531,21490.0,0.0,0.0,,,,,,,,,,,,,,
2018-07-05 00:00:00+05:30,417.5,419.9249877929688,413.0,414.0,341.79119873046875,16684.0,0.0,0.0,,,,,,,,,,,,,,
2018-07-06 00:00:00+05:30,412.5,417.8999938964844,412.0,414.375,342.1007995605469,27932.0,0.0,0.0,,,,,,,,,,,,,,
2018-07-09 00:00:00+05:30,415.0,416.2999877929688,410.0249938964844,411.2749938964844,339.54156494140625,19422.0,0.0,0.0,,,,,,,,,,,,,,
2018-07-10 00:00:00+05:30,410.0,427.9500122070313,410.0,424.0499877929688,350.0882873535156,43264.0,0.0,0.0,,,,,,,,,,,,,,
2018-07-11 00:00:00+05:30,423.625,424.9750061035156,417.7749938964844,419.6749877929688,346.4764099121094,18542.0,0.0,0.0,,,,,,,,,,,,,,
2018-07-12 00:00:00+05:30,419.6749877929688,424.4750061035156,414.0,415.7999877929688,343.2772521972656,15372.0,0.0,0.0,,,,,,,,,,,,,,
2018-07-13 00:00:00+05:30,413.5249938964844,420.4249877929688,409.0249938964844,413.375,341.2752380371094,26036.0,0.0,0.0,,,,,,,,,,,,,,
2018-07-16 00:00:00+05:30,409.6000061035156,411.8999938964844,406.0,406.7999877929688,335.8470458984375,18462.0,0.0,0.0,,,,,,,,,,,,,,
2018-07-17 00:00:00+05:30,405.5,411.3250122070313,404.0,408.125,336.9408569335937,39086.0,0.0,0.0,,,,,,,,,,,,,,
2018-07-18 00:00:00+05:30,406.4500122070313,407.4500122070313,400.7749938964844,402.0750122070313,331.9461364746094,19868.0,0.0,0.0,,,,,,,,,,,,,,
2018-07-19 00:00:00+05:30,402.0,404.5,395.7749938964844,396.7250061035156,327.5292663574219,25722.0,0.0,0.0,,,,,,,,,,,,,,
2018-07-20 00:00:00+05:30,396.9750061035156,396.9750061035156,390.0,392.5249938964844,324.0618591308594,36970.0,0.0,0.0,,,,,,,,,,,,,,
2018-07-23 00:00:00+05:30,390.0249938964844,392.4249877929688,385.0249938964844,386.6000061035156,319.1702880859375,29158.0,0.0,0.0,,,,,,,,,,,,,,
2018-07-24 00:00:00+05:30,387.0,393.7999877929688,386.0,391.1000061035156,322.8853759765625,24700.0,0.0,0.0,,,,,,,,,,,,,,
2018-07-25 00:00:00+05:30,391.5,399.0499877929688,391.5,392.9750061035156,324.433349609375,22476.0,0.0,0.0,,,,,,,,,,,,,,
2018-07-26 00:00:00+05:30,391.0,397.5,387.5,391.0249938964844,322.8234558105469,27854.0,0.0,0.0,,,,,,,,,,,,,,
2018-07-27 00:00:00+05:30,389.5,398.0750122070313,389.5,394.6499938964844,325.81622314453125,25988.0,0.0,0.0,,,,,,,,,,,,,,
2018-07-30 00:00:00+05:30,395.5,451.8999938964844,395.5,445.1000061035156,367.46685791015625,277582.0,0.0,0.0,,,,,,,,,,,,,,
2018-07-31 00:00:00+05:30,449.5,488.4500122070313,448.5,484.2999877929688,399.8296508789063,603636.0,0.0,0.0,,,,,,,,,,,,,,
2018-08-01 00:00:00+05:30,489.0,495.4500122070313,479.1749877929688,489.9750061035156,404.514892578125,233110.0,0.0,0.0,,,,,,,,,,,,,,
2018-08-02 00:00:00+05:30,485.9750061035156,488.9500122070313,469.3999938964844,478.7749938964844,395.2684326171875,63904.0,0.0,0.0,,,,,,,,,,,,,,
2018-08-03 00:00:00+05:30,480.0,488.1000061035156,475.0,481.4249877929688,397.4561462402344,36284.0,0.0,0.0,,,,,,,,,,,,,,
2018-08-06 00:00:00+05:30,486.25,486.25,471.9249877929688,477.8250122070313,394.4840698242188,41678.0,0.0,0.0,,,,,,,,,,,,,,
2018-08-07 00:00:00+05:30,472.5,501.2000122070313,472.5,486.6000061035156,401.7284851074219,118838.0,0.0,0.0,,,,,,,,,,,,,,
2018-08-08 00:00:00+05:30,490.9750061035156,492.0,483.0249938964844,486.3250122070313,401.50146484375,31618.0,0.0,0.0,,,,,,,,,,,,,,
2018-08-09 00:00:00+05:30,482.5,506.5,480.0750122070313,493.0499877929688,407.0535278320313,105504.0,0.0,0.0,,,,,,,,,,,,,,
2018-08-10 00:00:00+05:30,493.0,494.0,484.3999938964844,488.3999938964844,403.2145690917969,31512.0,0.0,0.0,,,,,,,,,,,,,,
2018-08-13 00:00:00+05:30,478.4249877929688,499.5,478.4249877929688,491.9249877929688,406.1247253417969,144522.0,0.0,0.0,,,,,,,,,,,,,,
2018-08-14 00:00:00+05:30,491.5,491.5,480.5499877929688,481.3500061035156,397.3941955566406,21722.0,0.0,0.0,,,,,,,,,,,,,,
2018-08-16 00:00:00+05:30,481.0,483.3500061035156,468.0249938964844,470.5,388.4366149902344,20654.0,0.0,0.0,,,,,,,,,,,,,,
2018-08-17 00:00:00+05:30,475.5,479.8500061035156,462.6749877929688,467.7250061035156,386.1456604003906,24828.0,0.0,0.0,,,,,,,,,,,,,,
2018-08-20 00:00:00+05:30,463.0249938964844,468.4500122070313,461.5249938964844,461.9750061035156,381.3985595703125,23846.0,0.0,0.0,,,,,,,,,,,,,,
2018-08-21 00:00:00+05:30,461.5,462.9500122070313,455.0499877929688,457.0499877929688,377.3325500488281,16098.0,0.0,0.0,,,,,,,,,,,,,,
2018-08-23 00:00:00+05:30,460.0,462.3999938964844,450.125,454.6749877929688,375.3717041015625,24592.0,0.0,0.0,,,,,,,,,,,,,,
2018-08-24 00:00:00+05:30,454.875,457.4500122070313,445.5,447.5750122070313,369.5101318359375,16978.0,0.0,0.0,,,,,,,,,,,,,,
2018-08-27 00:00:00+05:30,462.5,466.4249877929688,457.4500122070313,460.0499877929688,379.8092956542969,37228.0,0.0,0.0,,,,,,,,,,,,,,
2018-08-28 00:00:00+05:30,460.0499877929688,460.0499877929688,447.5,448.9750061035156,370.6659240722656,26086.0,0.0,0.0,,,,,,,,,,,,,,
2018-08-29 00:00:00+05:30,450.0249938964844,453.8250122070313,446.0,448.4750061035156,370.2531433105469,13860.0,0.0,0.0,,,,,,,,,,,,,,
2018-08-30 00:00:00+05:30,446.0249938964844,451.0499877929688,442.5,448.3250122070313,370.1293640136719,14098.0,0.0,0.0,,,,,,,,,,,,,,
2018-08-31 00:00:00+05:30,446.2999877929688,450.0,444.2749938964844,446.125,368.3130493164063,15506.0,0.0,0.0,,,,,,,,,,,,,,
2018-09-03 00:00:00+05:30,450.0,450.0,442.5,447.7999877929688,369.6958618164063,20372.0,0.0,0.0,,,,,,,,,,,,,,
2018-09-04 00:00:00+05:30,447.5249938964844,450.0,442.5750122070313,443.875,366.4554748535156,15780.0,0.0,0.0,,,,,,,,,,,,,,
2018-09-05 00:00:00+05:30,441.0,444.9249877929688,431.0,434.3500061035156,358.5918273925781,16608.0,0.0,0.0,,,,,,,,,,,,,,
2018-09-06 00:00:00+05:30,434.5,442.4750061035156,427.5499877929688,432.625,357.167724609375,19492.0,0.0,0.0,,,,,,,,,,,,,,
2018-09-07 00:00:00+05:30,432.5,469.3999938964844,427.5499877929688,461.0,380.5935974121094,217730.0,0.0,0.0,,,,,,,,,,,,,,
2018-09-10 00:00:00+05:30,461.0,472.5249938964844,461.0,465.2250061035156,384.0817260742188,64412.0,0.0,0.0,,,,,,,,,,,,,,
2018-09-11 00:00:00+05:30,468.7999877929688,468.7999877929688,455.0,455.875,376.3625183105469,24346.0,0.0,0.0,,,,,,,,,,,,,,
2018-09-12 00:00:00+05:30,455.0,460.0,450.0,452.2999877929688,373.4110412597656,15452.0,0.0,0.0,,,,,,,,,,,,,,
2018-09-14 00:00:00+05:30,455.0,467.25,454.8999938964844,466.1499938964844,384.8453369140625,47880.0,0.0,0.0,,,,,,,,,,,,,,
2018-09-17 00:00:00+05:30,460.0,480.0,459.0,476.5750122070313,393.45208740234375,70804.0,0.0,0.0,,,,,,,,,,,,,,
2018-09-18 00:00:00+05:30,477.5,484.0750122070313,466.4750061035156,480.6749877929688,396.8369445800781,45500.0,0.0,0.0,,,,,,,,,,,,,,
2018-09-19 00:00:00+05:30,472.7749938964844,479.9750061035156,466.0,467.375,385.856689453125,14520.0,0.0,0.0,,,,,,,,,,,,,,
2018-09-21 00:00:00+05:30,467.375,474.5,445.0,452.875,373.8857421875,60708.0,0.0,0.0,,,,,,,,,,,,,,
2018-09-24 00:00:00+05:30,456.4750061035156,465.2749938964844,432.75,435.9500122070313,359.9127502441406,21528.0,0.0,0.0,,,,,,,,,,,,,,
2018-09-25 00:00:00+05:30,436.0,440.1749877929688,419.2000122070313,421.0750122070313,347.6322326660156,26562.0,0.0,0.0,,,,,,,,,,,,,,
2018-09-26 00:00:00+05:30,421.0249938964844,427.5,416.5,419.7250061035156,346.5177307128906,15014.0,0.0,0.0,,,,,,,,,,,,,,
2018-09-27 00:00:00+05:30,419.9750061035156,423.0,410.125,413.2000122070313,341.1307373046875,12738.0,0.0,0.0,,,,,,,,,,,,,,
2018-09-28 00:00:00+05:30,416.0,418.3500061035156,388.5,389.8999938964844,321.8946533203125,37102.0,0.0,0.0,,,,,,,,,,,,,,
2018-10-01 00:00:00+05:30,397.5,413.8500061035156,394.7250061035156,401.2999877929688,331.3062438964844,36572.0,0.0,0.0,,,,,,,,,,,,,,
2018-10-03 00:00:00+05:30,405.0,409.9249877929688,399.5750122070313,405.2250061035156,334.5467834472656,22038.0,0.0,0.0,,,,,,,,,,,,,,
2018-10-04 00:00:00+05:30,403.0499877929688,405.0,396.5,401.3500061035156,331.3475646972656,17840.0,0.0,0.0,,,,,,,,,,,,,,
2018-10-05 00:00:00+05:30,402.0,404.9750061035156,395.0,396.1000061035156,327.01324462890625,15152.0,0.0,0.0,,,,,,,,,,,,,,
2018-10-08 00:00:00+05:30,395.5,397.5249938964844,387.0499877929688,390.4750061035156,322.3693542480469,17200.0,0.0,0.0,,,,,,,,,,,,,,
2018-10-09 00:00:00+05:30,393.0,397.0750122070313,383.5,385.1000061035156,317.9319152832031,21170.0,0.0,0.0,,,,,,,,,,,,,,
2018-10-10 00:00:00+05:30,385.0,392.4750061035156,380.5,387.0249938964844,319.5210876464844,30230.0,0.0,0.0,,,,,,,,,,,,,,
2018-10-11 00:00:00+05:30,387.0,395.0249938964844,377.6499938964844,383.375,316.5077209472656,31590.0,0.0,0.0,,,,,,,,,,,,,,
2018-10-12 00:00:00+05:30,383.375,395.0,383.0,389.0750122070313,321.213623046875,16456.0,0.0,0.0,,,,,,,,,,,,,,
2018-10-15 00:00:00+05:30,388.9500122070313,398.875,387.5499877929688,394.9500122070313,326.0638427734375,17600.0,0.0,0.0,,,,,,,,,,,,,,
2018-10-16 00:00:00+05:30,395.0,410.2000122070313,395.0,402.3250122070313,332.15252685546875,20346.0,0.0,0.0,,,,,,,,,,,,,,
2018-10-17 00:00:00+05:30,410.2250061035156,410.2250061035156,392.5,395.6000061035156,326.6004638671875,14132.0,0.0,0.0,,,,,,,,,,,,,,
2018-10-19 00:00:00+05:30,395.4500122070313,398.5,387.6000061035156,389.8999938964844,321.8946533203125,9836.0,0.0,0.0,,,,,,,,,,,,,,
2018-10-22 00:00:00+05:30,390.0,391.9249877929688,380.0,382.6749877929688,315.9298400878906,11196.0,0.0,0.0,,,,,,,,,,,,,,
2018-10-23 00:00:00+05:30,379.2000122070313,383.5,375.5,376.5499877929688,310.87310791015625,13064.0,0.0,0.0,,,,,,,,,,,,,,
2018-10-24 00:00:00+05:30,385.0,385.0,375.7999877929688,376.8999938964844,311.1620788574219,9098.0,0.0,0.0,,,,,,,,,,,,,,
2018-10-25 00:00:00+05:30,375.0,376.5,370.5,371.0249938964844,306.31182861328125,13392.0,0.0,0.0,,,,,,,,,,,,,,
2018-10-26 00:00:00+05:30,372.5,378.0,370.0,373.2250061035156,308.1281433105469,20818.0,0.0,0.0,,,,,,,,,,,,,,
2018-10-29 00:00:00+05:30,375.0,376.6499938964844,370.0249938964844,375.1000061035156,309.6761169433594,14000.0,0.0,0.0,,,,,,,,,,,,,,
2018-10-30 00:00:00+05:30,377.4249877929688,379.3500061035156,374.0,377.5499877929688,311.6986999511719,11148.0,0.0,0.0,,,,,,,,,,,,,,
2018-10-31 00:00:00+05:30,377.4750061035156,382.7000122070313,374.9750061035156,380.2999877929688,313.9690856933594,16630.0,0.0,0.0,,,,,,,,,,,,,,
2018-11-01 00:00:00+05:30,384.5,384.5,376.0,377.1000061035156,311.3271789550781,128032.0,0.0,0.0,,,,,,,,,,,,,,
2018-11-02 00:00:00+05:30,379.5,381.9249877929688,376.7749938964844,378.3250122070313,312.3385314941406,20094.0,0.0,0.0,,,,,,,,,,,,,,
2018-11-05 00:00:00+05:30,379.5,382.5,376.4249877929688,379.8500061035156,313.5976257324219,11864.0,0.0,0.0,,,,,,,,,,,,,,
2018-11-06 00:00:00+05:30,380.0,388.5,380.0,383.1499938964844,316.3219909667969,21044.0,0.0,0.0,,,,,,,,,,,,,,
2018-11-07 00:00:00+05:30,385.2000122070313,402.7000122070313,384.0,395.1499938964844,326.2289428710937,26842.0,0.0,0.0,,,,,,,,,,,,,,
2018-11-09 00:00:00+05:30,395.1499938964844,474.0,395.0249938964844,459.9500122070313,379.7267456054688,1126576.0,0.0,0.0,,,,,,,,,,,,,,
2018-11-12 00:00:00+05:30,467.5,469.4500122070313,440.0,447.75,369.6546936035156,291182.0,0.0,0.0,,,,,,,,,,,,,,
2018-11-13 00:00:00+05:30,440.0,444.2999877929688,426.0,427.7749938964844,353.16363525390625,92142.0,0.0,0.0,,,,,,,,,,,,,,
2018-11-14 00:00:00+05:30,429.25,437.5,417.5,423.1499938964844,349.3453063964844,105990.0,0.0,0.0,,,,,,,,,,,,,,
2018-11-15 00:00:00+05:30,424.75,426.5,412.5,418.625,345.6095886230469,30954.0,0.0,0.0,,,,,,,,,,,,,,
2018-11-16 00:00:00+05:30,420.5249938964844,424.3999938964844,410.2999877929688,412.25,340.3464660644531,30946.0,0.0,0.0,,,,,,,,,,,,,,
2018-11-19 00:00:00+05:30,416.75,420.0,407.5,411.4500122070313,339.6859436035156,40668.0,0.0,0.0,,,,,,,,,,,,,,
2018-11-20 00:00:00+05:30,411.4750061035156,416.5,404.2749938964844,406.4500122070313,335.5580749511719,39034.0,0.0,0.0,,,,,,,,,,,,,,
2018-11-21 00:00:00+05:30,409.9249877929688,411.0,397.0,401.7000122070313,331.6365661621094,73314.0,0.0,0.0,,,,,,,,,,,,,,
2018-11-22 00:00:00+05:30,399.0249938964844,404.5750122070313,398.0,398.4249877929688,328.9327392578125,18246.0,0.0,0.0,,,,,,,,,,,,,,
2018-11-26 00:00:00+05:30,402.5,402.5,391.5,393.5499877929688,324.90802001953125,12532.0,0.0,0.0,,,,,,,,,,,,,,
2018-11-27 00:00:00+05:30,392.0249938964844,432.5,388.5,404.9500122070313,334.3197021484375,165300.0,0.0,0.0,,,,,,,,,,,,,,
2018-11-28 00:00:00+05:30,405.0,410.0,395.0,397.125,327.8594970703125,33098.0,0.0,0.0,,,,,,,,,,,,,,
2018-11-29 00:00:00+05:30,401.3999938964844,403.9750061035156,395.0,396.6749877929688,327.4879455566406,17336.0,0.0,0.0,,,,,,,,,,,,,,
2018-11-30 00:00:00+05:30,399.0,399.9750061035156,393.5,395.1499938964844,326.2289428710937,15348.0,0.0,0.0,,,,,,,,,,,,,,
2018-12-03 00:00:00+05:30,394.5,399.5,391.0,392.5499877929688,324.0824584960937,16606.0,0.0,0.0,,,,,,,,,,,,,,
2018-12-04 00:00:00+05:30,393.5499877929688,396.9750061035156,389.9750061035156,390.6749877929688,322.5345458984375,21416.0,0.0,0.0,,,,,,,,,,,,,,
2018-12-05 00:00:00+05:30,392.5,392.5,385.5,387.2000122070313,319.6656188964844,15218.0,0.0,0.0,,,,,,,,,,,,,,
2018-12-06 00:00:00+05:30,387.0,387.0,382.5,385.25,318.0557861328125,14312.0,0.0,0.0,,,,,,,,,,,,,,
2018-12-07 00:00:00+05:30,387.5,393.4750061035156,379.5,380.8500061035156,314.4231262207031,27002.0,0.0,0.0,,,,,,,,,,,,,,
2018-12-10 00:00:00+05:30,376.1000061035156,379.0,373.2999877929688,374.75,309.3871154785156,24800.0,0.0,0.0,,,,,,,,,,,,,,
2018-12-11 00:00:00+05:30,373.25,383.2999877929688,371.5,377.2250061035156,311.4304504394531,17206.0,0.0,0.0,,,,,,,,,,,,,,
2018-12-12 00:00:00+05:30,377.0,392.0,377.0,385.1000061035156,317.9319152832031,36590.0,0.0,0.0,,,,,,,,,,,,,,
2018-12-13 00:00:00+05:30,389.125,390.9500122070313,381.2749938964844,384.8999938964844,317.7667541503906,23888.0,0.0,0.0,,,,,,,,,,,,,,
2018-12-14 00:00:00+05:30,389.4750061035156,391.0,381.1749877929688,383.875,316.9205627441406,19896.0,0.0,0.0,,,,,,,,,,,,,,
2018-12-17 00:00:00+05:30,386.0,394.9500122070313,385.6749877929688,392.7999877929688,324.2888488769531,26036.0,0.0,0.0,,,,,,,,,,,,,,
2018-12-18 00:00:00+05:30,391.8999938964844,398.0,388.8500061035156,392.2999877929688,323.87603759765625,21954.0,0.0,0.0,,,,,,,,,,,,,,
2018-12-19 00:00:00+05:30,395.0,399.0,390.0,394.3500061035156,325.5685119628906,20622.0,0.0,0.0,,,,,,,,,,,,,,
