date,open,high,low,close,adj_close,volume,dividends,stock_splits
2002-08-12,450.1000061035156,459.75,450.1000061035156,453.3999938964844,443.8223571777344,50600,0.0,0.0
2002-08-13,454.5,454.5,445.25,447.3500061035156,437.9002380371094,25600,0.0,0.0
2002-08-14,416.0,449.0,416.0,434.7999877929688,425.61529541015625,105200,0.0,0.0
2002-08-15,434.7999877929688,434.7999877929688,434.7999877929688,434.7999877929688,425.61529541015625,0,0.0,0.0
2002-08-16,412.5,441.0,412.5,427.6499938964844,418.6163330078125,143100,0.0,0.0
2002-08-19,430.0,431.3999938964844,425.0499877929688,429.6499938964844,420.5740661621094,68300,0.0,0.0
2002-08-20,432.1000061035156,442.8500061035156,425.0,437.6499938964844,428.4050598144531,53900,0.0,0.0
2002-08-21,445.0,445.0,434.0499877929688,434.9500122070313,425.7621154785156,33600,0.0,0.0
2002-08-22,430.1000061035156,438.75,427.2999877929688,428.1499938964844,419.1058654785156,123100,0.0,0.0
2002-08-23,427.0,428.8999938964844,418.5,419.8500061035156,410.9810485839844,170900,0.0,0.0
2002-08-26,419.5,425.0,414.5,417.75,408.9254760742188,136900,0.0,0.0
2002-08-27,420.0,420.0,416.25,417.2000122070313,408.3870544433594,158200,0.0,0.0
2002-08-28,440.0,440.0,413.0,417.8999938964844,409.0722351074219,70400,0.0,0.0
2002-08-29,402.75,419.9500122070313,402.75,418.1000061035156,409.26806640625,77100,0.0,0.0
2002-08-30,418.0,420.0,409.0,418.4500122070313,409.6106872558594,54900,0.0,0.0
2002-09-02,420.0,423.8999938964844,408.5499877929688,415.7999877929688,407.0166931152344,128100,0.0,0.0
2002-09-03,419.0,419.0,412.6000061035156,416.1000061035156,407.3103637695313,109700,0.0,0.0
2002-09-04,415.0,420.0,413.5,418.25,409.4149169921875,66200,0.0,0.0
2002-09-05,420.0,425.0,418.2999877929688,419.7000122070313,410.8342895507813,82800,0.0,0.0
2002-09-06,420.0,420.0,416.1000061035156,419.1499938964844,410.29583740234375,43500,0.0,0.0
2002-09-09,420.0,420.3500061035156,416.9500122070313,419.8999938964844,411.0301208496094,52200,0.0,0.0
2002-09-10,419.8999938964844,419.8999938964844,419.8999938964844,419.8999938964844,411.0301208496094,0,0.0,0.0
2002-09-11,420.0,423.0,419.0,419.75,410.8831787109375,33700,0.0,0.0
2002-09-12,420.0,421.0,417.25,420.1000061035156,411.2257690429688,35100,0.0,0.0
2002-09-13,418.0499877929688,425.0,418.0499877929688,420.3999938964844,411.51947021484375,80300,0.0,0.0
2002-09-16,420.0,423.75,417.25,419.9500122070313,411.07904052734375,13100,0.0,0.0
2002-09-17,422.0,422.0,407.25,413.5499877929688,404.8141479492188,54100,0.0,0.0
2002-09-18,410.0,416.0,395.7000122070313,401.3500061035156,392.8718566894531,63100,0.0,0.0
2002-09-19,401.0,402.0,375.5499877929688,383.8999938964844,375.79046630859375,188200,0.0,0.0
2002-09-20,375.0,382.5,375.0,377.1000061035156,369.1341247558594,165500,0.0,0.0
2002-09-23,375.0,381.5,366.25,371.7000122070313,363.8482971191406,106400,0.0,0.0
2002-09-24,372.0,383.8500061035156,370.8999938964844,380.8500061035156,372.8049621582031,110800,0.0,0.0
2002-09-25,382.7999877929688,387.3999938964844,379.0,384.5,376.3778381347656,45200,0.0,0.0
2002-09-26,380.0,391.0,380.0,382.2999877929688,374.2242736816406,30700,0.0,0.0
2002-09-27,380.0,402.0,380.0,398.9500122070313,390.5225524902344,123900,0.0,0.0
2002-09-30,395.0499877929688,405.0,388.0499877929688,389.6499938964844,381.4190673828125,86100,0.0,0.0
2002-10-01,385.0499877929688,390.0,368.1499938964844,379.25,371.2388000488281,137700,0.0,0.0
2002-10-02,379.25,379.25,379.25,379.25,371.2388000488281,0,0.0,0.0
2002-10-03,385.0,385.0,366.2000122070313,367.9500122070313,360.177490234375,73400,0.0,0.0
2002-10-04,367.0499877929688,374.7999877929688,360.7999877929688,366.1000061035156,358.3664855957031,76300,0.0,0.0
2002-10-07,365.0,372.5,363.1000061035156,367.75,359.98162841796875,99300,0.0,0.0
2002-10-08,367.0,387.9500122070313,367.0,384.75,376.62255859375,103800,0.0,0.0
2002-10-09,389.5,396.0,386.1499938964844,392.2000122070313,383.9152221679688,79900,0.0,0.0
2002-10-10,393.0,409.0,393.0,405.75,397.1789245605469,181900,0.0,0.0
2002-10-11,380.1000061035156,405.7999877929688,380.1000061035156,399.9500122070313,391.50140380859375,139700,0.0,0.0
2002-10-14,401.0,406.0,396.2000122070313,398.9500122070313,390.5225524902344,46600,0.0,0.0
2002-10-15,398.9500122070313,398.9500122070313,398.9500122070313,398.9500122070313,390.5225524902344,0,0.0,0.0
2002-10-16,399.5,402.0,395.0,397.75,389.3479614257813,51800,0.0,0.0
2002-10-17,395.0,404.7000122070313,391.25,395.25,386.90081787109375,76200,0.0,0.0
2002-10-18,394.0,419.0,394.0,402.2000122070313,393.7039184570313,55600,0.0,0.0
2002-10-21,405.0,409.9500122070313,403.0,404.3999938964844,395.857421875,79900,0.0,0.0
2002-10-22,410.0,410.0,381.2999877929688,386.7000122070313,378.5314025878906,154600,0.0,0.0
2002-10-23,382.1499938964844,405.1000061035156,382.1499938964844,401.6499938964844,393.1655578613281,380500,0.0,0.0
2002-10-24,400.8999938964844,413.8999938964844,395.0,408.9500122070313,400.3113403320313,287400,0.0,0.0
2002-10-25,409.8999938964844,417.8999938964844,401.7000122070313,410.8500061035156,402.1712036132813,97600,0.0,0.0
2002-10-28,412.0,415.0,405.0499877929688,407.1000061035156,398.50042724609375,83500,0.0,0.0
2002-10-29,408.0,426.7999877929688,406.0,420.6000061035156,411.71527099609375,272900,0.0,0.0
