date,open,high,low,close,adj_close,volume,dividends,stock_splits
2020-10-12,107.4499969482422,108.4749984741211,85.9749984741211,85.9749984741211,78.12394714355469,79857954,0.0,0.0
2020-10-13,86.0,92.3499984741211,82.0,90.7249984741211,82.44019317626953,37715848,0.0,0.0
2020-10-14,90.2249984741211,93.6999969482422,89.05000305175781,91.125,82.80366516113281,12355782,0.0,0.0
2020-10-15,90.9749984741211,91.375,85.5,85.92500305175781,78.0785140991211,6386916,0.0,0.0
2020-10-16,86.875,87.7249984741211,82.5,84.0250015258789,76.35201263427734,6144884,0.0,0.0
2020-10-19,85.375,86.42500305175781,83.75,84.1500015258789,76.46561431884766,3844768,0.0,0.0
2020-10-20,83.8499984741211,84.9000015258789,82.69999694824219,83.0250015258789,75.4433364868164,2523362,0.0,0.0
2020-10-21,83.44999694824219,88.8499984741211,83.2249984741211,85.82499694824219,77.9876480102539,8955302,0.0,0.0
2020-10-22,86.1500015258789,87.44999694824219,83.8499984741211,85.32499694824219,77.53328704833984,4004374,0.0,0.0
2020-10-23,87.07499694824219,89.5,86.19999694824219,87.69999694824219,79.69143676757812,7146720,0.0,0.0
2020-10-26,87.9749984741211,87.9749984741211,85.0,85.4000015258789,77.6014633178711,1854742,0.0,0.0
2020-10-27,85.44999694824219,85.7750015258789,83.7249984741211,84.42500305175781,76.71549224853516,1549688,0.0,0.0
2020-10-28,84.9749984741211,85.5999984741211,83.5,83.625,75.98855590820312,1863504,0.0,0.0
2020-10-29,83.57499694824219,84.5,83.0999984741211,83.5,75.87496185302734,1811578,0.0,0.0
2020-10-30,83.75,84.8499984741211,82.5,83.375,75.7613754272461,1907152,0.0,0.0
2020-11-02,83.375,86.25,82.6500015258789,84.17500305175781,76.48831176757812,2417362,0.0,0.0
2020-11-03,84.5999984741211,84.9749984741211,83.0250015258789,83.30000305175781,75.69322967529297,1220048,0.0,0.0
2020-11-04,83.25,83.94999694824219,82.55000305175781,82.9000015258789,75.32976531982422,1438208,0.0,0.0
