date,open,high,low,close,adj_close,volume,dividends,stock_splits
2007-08-21,109.72933197021484,113.25938415527344,97.05516815185548,98.0759048461914,81.43983459472656,68758562,0.0,0.0
2007-08-22,100.0748519897461,102.2439193725586,97.0977020263672,98.16097259521484,81.51048278808594,9035617,0.0,0.0
2007-08-23,99.52195739746094,104.83829498291016,98.24603271484376,99.05411529541016,82.25212097167969,10991874,0.0,0.0
2007-08-24,99.90473175048828,101.393310546875,99.3518295288086,100.24497985839844,83.24100494384766,2850773,0.0,0.0
2007-08-27,102.62670135498048,106.19927978515624,100.84040832519533,105.7739715576172,87.83212280273438,5506981,0.0,0.0
2007-08-28,107.177490234375,107.177490234375,103.22212982177734,103.81755828857422,86.20758819580078,2921100,0.0,0.0
2007-08-29,100.7553482055664,103.86009216308594,100.37256622314452,103.05200958251952,85.57188415527344,1921540,0.0,0.0
2007-08-30,104.71070861816406,104.71070861816406,102.79682159423828,103.26466369628906,85.74845886230469,2327326,0.0,0.0
2007-08-31,103.77503204345705,107.3476104736328,102.75428771972656,106.07168579101562,88.07935333251953,5906885,0.0,0.0
2007-09-03,106.32687377929688,115.51351928710938,106.15675354003906,114.3651885986328,94.96607971191406,10284953,0.0,0.0
2007-09-04,117.1296844482422,117.1296844482422,111.89839935302734,112.7915496826172,93.65934753417967,3297286,0.0,0.0
2007-09-05,114.83302307128906,114.83302307128906,110.32476043701172,110.36729431152344,91.64632415771484,1704549,0.0,0.0
2007-09-06,110.57994842529295,113.81228637695312,108.87871551513672,112.961669921875,93.80062103271484,2128126,0.0,0.0
2007-09-07,113.0467300415039,113.51457214355467,111.30297088623048,112.53636169433594,93.44744873046876,2144208,0.0,0.0
2007-09-10,111.4305648803711,114.40771484375,111.00525665283205,114.02494049072266,94.68354034423828,1810524,0.0,0.0
2007-09-11,114.91808319091795,117.1296844482422,114.15253448486328,115.98135375976562,96.30809783935548,2779364,0.0,0.0
2007-09-12,117.38487243652344,119.00103759765624,116.36412811279295,117.8952407836914,97.89734649658205,3316154,0.0,0.0
2007-09-13,117.51245880126952,120.8298568725586,117.46993255615234,118.32054138183594,98.2505111694336,2373553,0.0,0.0
