date,open,high,low,close,adj close,volume,dividends,stock splits,"('date', '')","('adj close', 'mmtc')","('close', 'mmtc')","('high', 'mmtc')","('low', 'mmtc')","('open', 'mmtc')","('volume', 'mmtc')","('date', '')","('adj close', 'mmtc')","('close', 'mmtc')","('high', 'mmtc')","('low', 'mmtc')","('open', 'mmtc')","('volume', 'mmtc')"
2010-01-22 00:00:00+05:30,1118.3333740234375,1192.5,1110.0,1176.63330078125,1124.809814453125,16170.0,0.0,0.0,,,,,,,,,,,,,,
2010-01-25 00:00:00+05:30,1179.9649658203125,1195.0,1158.3333740234375,1164.719970703125,1113.4210205078125,3780.0,0.0,0.0,,,,,,,,,,,,,,
2010-01-27 00:00:00+05:30,1150.0,1168.3333740234375,1103.36669921875,1113.23828125,1064.2069091796875,8370.0,0.0,0.0,,,,,,,,,,,,,,
2010-01-28 00:00:00+05:30,1120.001708984375,1180.0,1116.6666259765625,1126.3333740234375,1076.725341796875,6720.0,0.0,0.0,,,,,,,,,,,,,,
2010-01-29 00:00:00+05:30,1106.703369140625,1140.0,1106.6666259765625,1132.9583740234375,1083.058349609375,4620.0,0.0,0.0,,,,,,,,,,,,,,
2010-02-01 00:00:00+05:30,1118.36669921875,1206.6666259765625,1118.3333740234375,1154.086669921875,1103.256103515625,9390.0,0.0,0.0,,,,,,,,,,,,,,
2010-02-02 00:00:00+05:30,1166.6466064453125,1180.0,1117.0333251953125,1122.953369140625,1073.4937744140625,6630.0,0.0,0.0,,,,,,,,,,,,,,
2010-02-03 00:00:00+05:30,1131.47998046875,1200.0,1130.0,1134.0032958984375,1084.057373046875,4830.0,0.0,0.0,,,,,,,,,,,,,,
2010-02-04 00:00:00+05:30,1122.1016845703125,1206.6666259765625,1122.1016845703125,1147.3216552734375,1096.7891845703125,14550.0,0.0,0.0,,,,,,,,,,,,,,
2010-02-05 00:00:00+05:30,1120.0,1135.63330078125,1116.6666259765625,1119.4783935546875,1070.1719970703125,7890.0,0.0,0.0,,,,,,,,,,,,,,
2010-02-06 00:00:00+05:30,1126.6666259765625,1133.2650146484375,1116.6666259765625,1117.4000244140625,1068.185302734375,15000.0,0.0,0.0,,,,,,,,,,,,,,
2010-02-08 00:00:00+05:30,1143.2667236328125,1171.1666259765625,1121.699951171875,1136.6666259765625,1086.6033935546875,11370.0,0.0,0.0,,,,,,,,,,,,,,
2010-02-09 00:00:00+05:30,1143.300048828125,1173.4666748046875,1138.3333740234375,1155.14501953125,1104.267822265625,10170.0,0.0,0.0,,,,,,,,,,,,,,
2010-02-10 00:00:00+05:30,1157.0,1172.6666259765625,1131.6666259765625,1141.9783935546875,1091.68115234375,5520.0,0.0,0.0,,,,,,,,,,,,,,
2010-02-11 00:00:00+05:30,1141.9666748046875,1159.9666748046875,1133.3699951171875,1138.8682861328125,1088.7081298828125,4320.0,0.0,0.0,,,,,,,,,,,,,,
2010-02-15 00:00:00+05:30,1146.6683349609375,1153.0,1127.0,1130.5899658203125,1080.7943115234375,3270.0,0.0,0.0,,,,,,,,,,,,,,
2010-02-16 00:00:00+05:30,1130.9000244140625,1144.3333740234375,1126.8349609375,1133.3682861328125,1083.4501953125,2880.0,0.0,0.0,,,,,,,,,,,,,,
2010-02-17 00:00:00+05:30,1136.6666259765625,1233.3333740234375,1136.6666259765625,1162.9483642578125,1111.7274169921875,41160.0,0.0,0.0,,,,,,,,,,,,,,
2010-02-18 00:00:00+05:30,1166.63330078125,1173.2667236328125,1146.7349853515625,1150.81494140625,1100.1285400390625,5340.0,0.0,0.0,,,,,,,,,,,,,,
2010-02-19 00:00:00+05:30,1153.3333740234375,1159.933349609375,1130.0333251953125,1137.4366455078125,1087.3394775390625,5790.0,0.0,0.0,,,,,,,,,,,,,,
2010-02-22 00:00:00+05:30,1146.748291015625,1163.3333740234375,1126.6666259765625,1130.8616943359375,1081.0540771484375,4500.0,0.0,0.0,,,,,,,,,,,,,,
2010-02-23 00:00:00+05:30,1125.3333740234375,1130.8333740234375,1116.699951171875,1119.1866455078125,1069.893310546875,4530.0,0.0,0.0,,,,,,,,,,,,,,
2010-02-24 00:00:00+05:30,1120.0,1127.0,1117.0516357421875,1118.1483154296875,1068.9007568359375,2250.0,0.0,0.0,,,,,,,,,,,,,,
2010-02-25 00:00:00+05:30,1124.6566162109375,1132.6650390625,1116.6666259765625,1118.2532958984375,1069.0009765625,1950.0,0.0,0.0,,,,,,,,,,,,,,
2010-02-26 00:00:00+05:30,1125.0,1141.6666259765625,1116.6666259765625,1118.1016845703125,1068.856201171875,5700.0,0.0,0.0,,,,,,,,,,,,,,
2010-03-02 00:00:00+05:30,1133.300048828125,1138.3333740234375,1118.3333740234375,1122.8399658203125,1073.3856201171875,3750.0,0.0,0.0,,,,,,,,,,,,,,
2010-03-03 00:00:00+05:30,1123.3333740234375,1150.0,1123.3333740234375,1134.7249755859375,1084.7474365234375,6660.0,0.0,0.0,,,,,,,,,,,,,,
2010-03-04 00:00:00+05:30,1158.300048828125,1158.300048828125,1133.3333740234375,1136.1783447265625,1086.1365966796875,3300.0,0.0,0.0,,,,,,,,,,,,,,
2010-03-05 00:00:00+05:30,1143.3333740234375,1143.3333740234375,1126.6666259765625,1130.4967041015625,1080.705078125,3720.0,0.0,0.0,,,,,,,,,,,,,,
2010-03-08 00:00:00+05:30,1146.300048828125,1146.300048828125,1124.1666259765625,1127.7166748046875,1078.047607421875,4020.0,0.0,0.0,,,,,,,,,,,,,,
2010-03-09 00:00:00+05:30,1123.36669921875,1126.6666259765625,1116.6666259765625,1117.9150390625,1068.677734375,3570.0,0.0,0.0,,,,,,,,,,,,,,
2010-03-10 00:00:00+05:30,1118.3682861328125,1126.63330078125,1111.0999755859375,1112.3416748046875,1063.349853515625,2880.0,0.0,0.0,,,,,,,,,,,,,,
2010-03-11 00:00:00+05:30,1116.6666259765625,1122.1666259765625,1096.699951171875,1099.864990234375,1051.422607421875,3630.0,0.0,0.0,,,,,,,,,,,,,,
2010-03-12 00:00:00+05:30,1113.2667236328125,1118.3333740234375,1078.36669921875,1081.04833984375,1033.4346923828125,6930.0,0.0,0.0,,,,,,,,,,,,,,
2010-03-15 00:00:00+05:30,1083.29833984375,1083.29833984375,1063.3333740234375,1068.9666748046875,1021.8851318359376,4200.0,0.0,0.0,,,,,,,,,,,,,,
2010-03-16 00:00:00+05:30,1080.0,1080.0,1049.1666259765625,1051.4000244140625,1005.0922241210938,5520.0,0.0,0.0,,,,,,,,,,,,,,
2010-03-17 00:00:00+05:30,1063.3333740234375,1113.3333740234375,1053.401611328125,1102.5316162109375,1053.9718017578125,15510.0,0.0,0.0,,,,,,,,,,,,,,
2010-03-18 00:00:00+05:30,1114.800048828125,1114.800048828125,1093.300048828125,1102.6417236328125,1054.0772705078125,8910.0,0.0,0.0,,,,,,,,,,,,,,
2010-03-19 00:00:00+05:30,1113.300048828125,1113.300048828125,1095.0333251953125,1100.001708984375,1051.55322265625,5820.0,0.0,0.0,,,,,,,,,,,,,,
2010-03-22 00:00:00+05:30,1093.36669921875,1093.36669921875,1080.0333251953125,1082.538330078125,1034.8592529296875,4650.0,0.0,0.0,,,,,,,,,,,,,,
2010-03-23 00:00:00+05:30,1092.3333740234375,1092.3333740234375,1070.0,1076.25830078125,1028.8558349609375,3330.0,0.0,0.0,,,,,,,,,,,,,,
2010-03-25 00:00:00+05:30,1066.6666259765625,1080.0,1065.0,1068.0633544921875,1021.0216674804688,3930.0,0.0,0.0,,,,,,,,,,,,,,
2010-03-26 00:00:00+05:30,1065.0,1077.800048828125,1060.0,1063.806640625,1016.952392578125,4080.0,0.0,0.0,,,,,,,,,,,,,,
2010-03-29 00:00:00+05:30,1069.931640625,1073.163330078125,1046.6666259765625,1051.086669921875,1004.7926635742188,2100.0,0.0,0.0,,,,,,,,,,,,,,
2010-03-30 00:00:00+05:30,1060.0,1071.0,1045.066650390625,1054.3199462890625,1007.8837280273438,6750.0,0.0,0.0,,,,,,,,,,,,,,
2010-03-31 00:00:00+05:30,1065.0,1065.0,1046.6666259765625,1047.82666015625,1001.6764526367188,1980.0,0.0,0.0,,,,,,,,,,,,,,
2010-04-01 00:00:00+05:30,1055.9932861328125,1056.5999755859375,1046.9666748046875,1053.6082763671875,1007.2031860351562,1290.0,0.0,0.0,,,,,,,,,,,,,,
2010-04-05 00:00:00+05:30,1053.6666259765625,1066.3333740234375,1053.6666259765625,1062.89501953125,1016.0809326171876,1890.0,0.0,0.0,,,,,,,,,,,,,,
2010-04-06 00:00:00+05:30,1060.0,1064.3233642578125,1055.3333740234375,1057.4000244140625,1010.8279418945312,1200.0,0.0,0.0,,,,,,,,,,,,,,
2010-04-07 00:00:00+05:30,1063.0,1082.9000244140625,1060.0333251953125,1061.64501953125,1014.885986328125,3840.0,0.0,0.0,,,,,,,,,,,,,,
2010-04-08 00:00:00+05:30,1070.8333740234375,1070.8333740234375,1055.066650390625,1059.0616455078125,1012.4164428710938,2790.0,0.0,0.0,,,,,,,,,,,,,,
2010-04-09 00:00:00+05:30,1065.0,1069.933349609375,1056.6666259765625,1057.3050537109375,1010.7373046875,2400.0,0.0,0.0,,,,,,,,,,,,,,
2010-04-12 00:00:00+05:30,1073.1666259765625,1073.1666259765625,1046.6666259765625,1050.07666015625,1003.8271484375,3030.0,0.0,0.0,,,,,,,,,,,,,,
2010-04-13 00:00:00+05:30,1050.0,1056.3333740234375,1044.1666259765625,1046.49169921875,1000.4002075195312,1380.0,0.0,0.0,,,,,,,,,,,,,,
2010-04-15 00:00:00+05:30,1046.8433837890625,1056.1666259765625,1040.03662109375,1044.5533447265625,998.547119140625,3000.0,0.0,0.0,,,,,,,,,,,,,,
2010-04-16 00:00:00+05:30,1059.3333740234375,1059.3333740234375,1036.699951171875,1038.1116943359375,992.3892822265624,2190.0,0.0,0.0,,,,,,,,,,,,,,
2010-04-19 00:00:00+05:30,1037.0,1044.9666748046875,1015.6666870117188,1019.6033325195312,974.6959838867188,5070.0,0.0,0.0,,,,,,,,,,,,,,
2010-04-20 00:00:00+05:30,1016.6666870117188,1093.3333740234375,1016.6666870117188,1057.07666015625,1010.5188598632812,15270.0,0.0,0.0,,,,,,,,,,,,,,
2010-04-21 00:00:00+05:30,1066.6666259765625,1123.6666259765625,1055.0699462890625,1073.9683837890625,1026.6666259765625,29580.0,0.0,0.0,,,,,,,,,,,,,,
2010-04-22 00:00:00+05:30,1089.3333740234375,1089.3333740234375,1048.3349609375,1054.6966552734375,1008.243896484375,8520.0,0.0,0.0,,,,,,,,,,,,,,
2010-04-23 00:00:00+05:30,1063.0,1066.6666259765625,1040.0,1043.7366943359375,997.766357421875,5430.0,0.0,0.0,,,,,,,,,,,,,,
2010-04-26 00:00:00+05:30,1064.9666748046875,1166.6666259765625,1056.2332763671875,1064.731689453125,1017.836669921875,10920.0,0.0,0.0,,,,,,,,,,,,,,
2010-04-27 00:00:00+05:30,1106.6666259765625,1106.6666259765625,1051.8333740234375,1060.421630859375,1013.716552734375,4410.0,0.0,0.0,,,,,,,,,,,,,,
2010-04-28 00:00:00+05:30,1053.36669921875,1053.36669921875,1033.3333740234375,1039.7249755859375,993.9315185546876,3030.0,0.0,0.0,,,,,,,,,,,,,,
2010-04-29 00:00:00+05:30,1050.0,1069.6666259765625,1040.0032958984375,1048.28662109375,1002.115966796875,2940.0,0.0,0.0,,,,,,,,,,,,,,
2010-04-30 00:00:00+05:30,1053.3333740234375,1082.3333740234375,1037.800048828125,1044.5699462890625,998.56298828125,8220.0,0.0,0.0,,,,,,,,,,,,,,
2010-05-03 00:00:00+05:30,1036.6666259765625,1060.0,1036.6666259765625,1039.6417236328125,993.851806640625,3060.0,0.0,0.0,,,,,,,,,,,,,,
2010-05-04 00:00:00+05:30,1044.0,1052.66162109375,1019.5999755859376,1028.433349609375,983.1370239257812,4110.0,0.0,0.0,,,,,,,,,,,,,,
2010-05-05 00:00:00+05:30,1000.0333251953124,1019.3300170898438,1000.0333251953124,1014.52001953125,969.8366088867188,6480.0,0.0,0.0,,,,,,,,,,,,,,
2010-05-06 00:00:00+05:30,1014.52001953125,1046.63330078125,1010.3699951171876,1015.8616943359376,971.119140625,7950.0,0.0,0.0,,,,,,,,,,,,,,
2010-05-07 00:00:00+05:30,1005.3333129882812,1009.2383422851562,989.0,1001.719970703125,957.6002807617188,5100.0,0.0,0.0,,,,,,,,,,,,,,
2010-05-10 00:00:00+05:30,1009.0,1033.3333740234375,1009.0,1025.0216064453125,979.8756713867188,3660.0,0.0,0.0,,,,,,,,,,,,,,
2010-05-11 00:00:00+05:30,1033.0,1033.0,1013.3333129882812,1016.125,971.3709106445312,2430.0,0.0,0.0,,,,,,,,,,,,,,
2010-05-12 00:00:00+05:30,1026.0,1028.3333740234375,1000.0033569335938,1006.7150268554688,962.3753662109376,3330.0,0.0,0.0,,,,,,,,,,,,,,
2010-05-13 00:00:00+05:30,1008.3666381835938,1020.6666870117188,1007.4000244140624,1013.5650024414062,968.923583984375,2640.0,0.0,0.0,,,,,,,,,,,,,,
2010-05-14 00:00:00+05:30,1003.433349609375,1013.566650390625,1003.3333129882812,1004.1599731445312,959.9328002929688,3120.0,0.0,0.0,,,,,,,,,,,,,,
2010-05-17 00:00:00+05:30,1000.0,1003.3333129882812,986.6666870117188,991.1366577148438,947.4830932617188,3480.0,0.0,0.0,,,,,,,,,,,,,,
2010-05-18 00:00:00+05:30,981.2333374023438,998.3333129882812,981.2333374023438,989.6183471679688,946.0316772460938,2010.0,0.0,0.0,,,,,,,,,,,,,,
2010-05-19 00:00:00+05:30,985.0,1029.9666748046875,981.6666870117188,994.9116821289062,951.091796875,9120.0,0.0,0.0,,,,,,,,,,,,,,
2010-05-20 00:00:00+05:30,1005.6666870117188,1023.3333129882812,993.336669921875,994.9666748046876,951.1444702148438,2850.0,0.0,0.0,,,,,,,,,,,,,,
2010-05-21 00:00:00+05:30,991.6666870117188,1009.1666870117188,970.114990234375,986.8766479492188,943.4107055664062,5160.0,0.0,0.0,,,,,,,,,,,,,,
2010-05-24 00:00:00+05:30,986.8333129882812,1014.9666748046876,980.3333129882812,985.7416381835938,942.3257446289062,7140.0,0.0,0.0,,,,,,,,,,,,,,
2010-05-25 00:00:00+05:30,983.3333129882812,987.0,958.5,962.780029296875,920.3753662109376,5280.0,0.0,0.0,,,,,,,,,,,,,,
2010-05-26 00:00:00+05:30,962.780029296875,974.9666748046876,950.066650390625,965.10498046875,922.5979614257812,2460.0,0.0,0.0,,,,,,,,,,,,,,
2010-05-27 00:00:00+05:30,966.6666870117188,966.6666870117188,957.5,959.4733276367188,917.21435546875,1740.0,0.0,0.0,,,,,,,,,,,,,,
2010-05-28 00:00:00+05:30,966.6666870117188,976.5999755859376,960.1666870117188,965.64501953125,923.1142578125,2280.0,0.0,0.0,,,,,,,,,,,,,,
2010-05-31 00:00:00+05:30,959.4733276367188,1006.6666870117188,959.0333251953124,993.5166625976562,949.7582397460938,9660.0,0.0,0.0,,,,,,,,,,,,,,
2010-06-01 00:00:00+05:30,978.4000244140624,1009.9966430664062,976.6666870117188,981.4466552734376,938.2198486328124,9390.0,0.0,0.0,,,,,,,,,,,,,,
2010-06-02 00:00:00+05:30,996.6333618164062,996.6333618164062,977.1516723632812,981.5283203125,938.2980346679688,1350.0,0.0,0.0,,,,,,,,,,,,,,
2010-06-03 00:00:00+05:30,999.9983520507812,1000.0,985.066650390625,988.2533569335938,944.726806640625,3210.0,0.0,0.0,,,,,,,,,,,,,,
2010-06-04 00:00:00+05:30,999.9666748046876,999.9666748046876,986.8333129882812,991.3683471679688,947.7046508789062,2250.0,0.0,0.0,,,,,,,,,,,,,,
2010-06-07 00:00:00+05:30,958.3333129882812,966.6666870117188,907.0,956.9583129882812,914.8101196289062,18990.0,0.0,0.0,,,,,,,,,,,,,,
2010-06-08 00:00:00+05:30,962.0,976.6666870117188,916.6666870117188,947.22998046875,905.5103149414062,7470.0,0.0,0.0,,,,,,,,,,,,,,
2010-06-09 00:00:00+05:30,953.3333129882812,980.0,953.3333129882812,970.4116821289062,927.6709594726562,4920.0,0.0,0.0,,,,,,,,,,,,,,
2010-06-10 00:00:00+05:30,983.3333129882812,983.3333129882812,952.0333251953124,954.693359375,912.6449584960938,5700.0,0.0,0.0,,,,,,,,,,,,,,
2010-06-11 00:00:00+05:30,958.7333374023438,973.3283081054688,952.6666870117188,954.9066772460938,912.8489379882812,3240.0,0.0,0.0,,,,,,,,,,,,,,
2010-06-14 00:00:00+05:30,945.3666381835938,970.0,945.3666381835938,950.1783447265624,908.3287963867188,3300.0,0.0,0.0,,,,,,,,,,,,,,
2010-06-15 00:00:00+05:30,1140.2149658203125,1233.699951171875,1127.5333251953125,1151.114990234375,1100.41552734375,309150.0,0.0,0.0,,,,,,,,,,,,,,
2010-06-16 00:00:00+05:30,1166.6666259765625,1166.6666259765625,1095.0333251953125,1102.4932861328125,1053.9351806640625,111630.0,0.0,0.0,,,,,,,,,,,,,,
2010-06-17 00:00:00+05:30,1100.1666259765625,1139.933349609375,1086.8333740234375,1093.7933349609375,1045.6181640625,95490.0,0.0,0.0,,,,,,,,,,,,,,
2010-06-18 00:00:00+05:30,1106.6666259765625,1119.931640625,1060.0,1068.501708984375,1021.4407348632812,47010.0,0.0,0.0,,,,,,,,,,,,,,
2010-06-21 00:00:00+05:30,1083.3333740234375,1096.699951171875,1035.1666259765625,1044.5150146484375,998.5104370117188,78540.0,0.0,0.0,,,,,,,,,,,,,,
2010-06-22 00:00:00+05:30,1046.6666259765625,1081.4666748046875,1008.3333129882812,1018.5066528320312,973.6476440429688,87540.0,0.0,0.0,,,,,,,,,,,,,,
2010-06-23 00:00:00+05:30,1020.0,1080.0,1020.0,1071.1317138671875,1023.9550170898438,135090.0,0.0,0.0,,,,,,,,,,,,,,
2010-06-24 00:00:00+05:30,1086.6666259765625,1144.776611328125,1066.6666259765625,1103.9383544921875,1055.3167724609375,183600.0,0.0,0.0,,,,,,,,,,,,,,
2010-06-25 00:00:00+05:30,1092.941650390625,1096.3333740234375,1066.6666259765625,1077.3399658203125,1029.889892578125,91470.0,0.0,0.0,,,,,,,,,,,,,,
2010-06-28 00:00:00+05:30,1070.0,1117.800048828125,1070.0,1084.844970703125,1037.064208984375,119670.0,0.0,0.0,,,,,,,,,,,,,,
2010-06-29 00:00:00+05:30,1093.3333740234375,1113.3333740234375,1023.3333129882812,1066.4150390625,1019.4458618164062,503850.0,0.0,0.0,,,,,,,,,,,,,,
2010-06-30 00:00:00+05:30,1057.5,1089.3333740234375,1030.933349609375,1042.703369140625,996.7786254882812,233970.0,0.0,0.0,,,,,,,,,,,,,,
2010-07-01 00:00:00+05:30,1040.7332763671875,1043.3333740234375,1006.70166015625,1016.17333984375,971.4171142578124,116190.0,0.0,0.0,,,,,,,,,,,,,,
2010-07-02 00:00:00+05:30,1026.5,1029.6666259765625,997.0,1002.10498046875,957.9684448242188,85980.0,0.0,0.0,,,,,,,,,,,,,,
2010-07-05 00:00:00+05:30,1006.6666870117188,1012.4666748046876,996.6666870117188,998.8683471679688,954.8742065429688,34560.0,0.0,0.0,,,,,,,,,,,,,,
2010-07-06 00:00:00+05:30,1003.3016357421876,1003.3016357421876,993.3333129882812,994.3466796875,950.5517578125,29850.0,0.0,0.0,,,,,,,,,,,,,,
2010-07-07 00:00:00+05:30,999.0,1006.6666870117188,965.0,973.0716552734376,930.2137451171876,57210.0,0.0,0.0,,,,,,,,,,,,,,
2010-07-08 00:00:00+05:30,983.1666870117188,992.2666625976562,955.1666870117188,959.1216430664062,916.878173828125,72390.0,0.0,0.0,,,,,,,,,,,,,,
2010-07-09 00:00:00+05:30,960.0,981.6666870117188,949.8333129882812,954.260009765625,912.230712890625,72990.0,0.0,0.0,,,,,,,,,,,,,,
2010-07-12 00:00:00+05:30,966.6666870117188,969.8333129882812,949.3333129882812,953.0083618164062,911.0341186523438,42750.0,0.0,0.0,,,,,,,,,,,,,,
2010-07-13 00:00:00+05:30,951.7000122070312,959.6666870117188,937.0066528320312,943.97998046875,902.4034423828124,47490.0,0.0,0.0,,,,,,,,,,,,,,
2010-07-14 00:00:00+05:30,951.3333129882812,986.6666870117188,933.6666870117188,942.6099853515624,901.09375,138720.0,0.0,0.0,,,,,,,,,,,,,,
2010-07-15 00:00:00+05:30,949.6666870117188,951.3333129882812,919.5,924.6783447265624,883.951904296875,84450.0,0.0,0.0,,,,,,,,,,,,,,
2010-07-16 00:00:00+05:30,925.0,933.2666625976562,915.0,916.4866943359376,876.12109375,67710.0,0.0,0.0,,,,,,,,,,,,,,
2010-07-19 00:00:00+05:30,916.663330078125,950.3333129882812,910.0333251953124,941.8350219726562,900.3529663085938,74310.0,0.0,0.0,,,,,,,,,,,,,,
2010-07-20 00:00:00+05:30,946.6666870117188,966.6666870117188,936.6666870117188,941.5033569335938,900.0358276367188,57390.0,0.0,0.0,,,,,,,,,,,,,,
2010-07-21 00:00:00+05:30,960.0,981.6666870117188,957.1716918945312,975.9116821289062,932.9287719726562,127710.0,0.0,0.0,,,,,,,,,,,,,,
2010-07-22 00:00:00+05:30,976.6666870117188,999.6666870117188,976.6666870117188,996.4916381835938,952.6021728515624,87990.0,0.0,0.0,,,,,,,,,,,,,,
2010-07-23 00:00:00+05:30,1000.0333251953124,1010.0999755859376,993.3333129882812,1001.3350219726562,957.2322387695312,78060.0,0.0,0.0,,,,,,,,,,,,,,
2010-07-26 00:00:00+05:30,1014.6666870117188,1016.3333129882812,1005.0,1011.0983276367188,966.5656127929688,46830.0,0.0,0.0,,,,,,,,,,,,,,
2010-07-27 00:00:00+05:30,1016.6666870117188,1019.3333129882812,1011.7333374023438,1015.2166748046876,970.5025634765624,40350.0,0.0,0.0,,,,,,,,,,,,,,
2010-07-28 00:00:00+05:30,1016.6666870117188,1019.2999877929688,1000.0333251953124,1007.4283447265624,963.0572509765624,60690.0,0.0,0.0,,,,,,,,,,,,,,
2010-07-29 00:00:00+05:30,1059.3333740234375,1289.86669921875,1052.6666259765625,1227.86669921875,1173.78662109375,955203.0,0.0,10.0,,,,,,,,,,,,,,
2010-07-30 00:00:00+05:30,1238.0,1238.0,1154.0,1166.066650390625,1114.7083740234375,476733.0,0.0,0.0,,,,,,,,,,,,,,
2010-08-02 00:00:00+05:30,1192.933349609375,1192.933349609375,1095.3333740234375,1102.5999755859375,1054.037109375,242535.0,0.0,0.0,,,,,,,,,,,,,,
2010-08-03 00:00:00+05:30,1112.6666259765625,1116.2667236328125,1067.4666748046875,1094.36669921875,1046.16650390625,277834.0,0.0,0.0,,,,,,,,,,,,,,
2010-08-04 00:00:00+05:30,1100.0,1114.066650390625,1080.0,1097.7667236328125,1049.4166259765625,73531.0,0.0,0.0,,,,,,,,,,,,,,
2010-08-05 00:00:00+05:30,1105.3333740234375,1106.6666259765625,1078.6666259765625,1083.0333251953125,1035.3323974609375,62887.0,0.0,0.0,,,,,,,,,,,,,,
2010-08-06 00:00:00+05:30,1049.199951171875,1072.0,1020.6666870117188,1053.2332763671875,1006.8446655273438,125724.0,0.0,0.0,,,,,,,,,,,,,,
2010-08-09 00:00:00+05:30,1053.2332763671875,1079.86669921875,1053.2332763671875,1068.933349609375,1021.8533935546876,82123.0,0.0,0.0,,,,,,,,,,,,,,
2010-08-10 00:00:00+05:30,1068.933349609375,1080.0,1023.3333129882812,1033.9666748046875,988.4267578125,172534.0,0.0,0.0,,,,,,,,,,,,,,
2010-08-11 00:00:00+05:30,1036.6666259765625,1049.800048828125,970.0,985.4666748046876,942.0628662109376,143514.0,0.0,0.0,,,,,,,,,,,,,,
2010-08-12 00:00:00+05:30,980.0,981.6666870117188,931.4000244140624,937.3666381835938,896.0814208984375,125740.0,0.0,0.0,,,,,,,,,,,,,,
2010-08-13 00:00:00+05:30,945.3333129882812,969.2666625976562,914.8333129882812,929.0999755859376,888.1787719726562,129592.0,0.0,0.0,,,,,,,,,,,,,,
2010-08-16 00:00:00+05:30,930.0,953.3333129882812,913.3333129882812,936.1333618164062,894.90234375,142260.0,0.0,0.0,,,,,,,,,,,,,,
2010-08-17 00:00:00+05:30,952.0,952.0,923.3333129882812,926.8333129882812,886.011962890625,112593.0,0.0,0.0,,,,,,,,,,,,,,
2010-08-18 00:00:00+05:30,939.3333129882812,939.3333129882812,920.0,921.433349609375,880.8499145507812,52143.0,0.0,0.0,,,,,,,,,,,,,,
2010-08-19 00:00:00+05:30,951.3333129882812,951.3333129882812,923.3333129882812,930.6333618164062,889.6447143554688,150022.0,0.0,0.0,,,,,,,,,,,,,,
2010-08-20 00:00:00+05:30,943.3333129882812,943.3333129882812,923.3333129882812,931.7999877929688,890.7598266601562,41899.0,0.0,0.0,,,,,,,,,,,,,,
2010-08-23 00:00:00+05:30,940.0,940.0,923.3333129882812,928.2333374023438,887.3502807617188,27262.0,0.0,0.0,,,,,,,,,,,,,,
2010-08-24 00:00:00+05:30,930.0,935.0,919.0,921.2333374023438,880.65869140625,26755.0,0.0,0.0,,,,,,,,,,,,,,
2010-08-25 00:00:00+05:30,920.0,930.0,913.3333129882812,918.6666870117188,878.205078125,36634.0,0.0,0.0,,,,,,,,,,,,,,
2010-08-26 00:00:00+05:30,923.7333374023438,928.7999877929688,913.3666381835938,917.566650390625,877.1533813476562,20230.0,0.0,0.0,,,,,,,,,,,,,,
2010-08-27 00:00:00+05:30,920.0,923.3333129882812,900.6666870117188,905.7333374023438,865.8412475585938,25936.0,0.0,0.0,,,,,,,,,,,,,,
2010-08-30 00:00:00+05:30,920.0,920.0,890.0,892.2333374023438,852.9359130859375,28977.0,0.0,0.0,,,,,,,,,,,,,,
2010-08-31 00:00:00+05:30,898.6666870117188,898.6666870117188,873.3333129882812,877.0999755859375,838.4691162109375,31513.0,0.0,0.0,,,,,,,,,,,,,,
