date,open,high,low,close,adj_close,volume,dividends,stock_splits
2018-08-06,863.125,922.0,863.125,907.9749755859376,805.6732177734375,38611132,0.0,0.0
2018-08-07,909.9000244140624,917.0,877.5,884.9749755859375,785.2646484375,7016758,0.0,0.0
2018-08-08,881.0,899.4500122070312,871.1749877929688,889.8250122070312,789.5682373046875,3356966,0.0,0.0
2018-08-09,889.7999877929688,893.5,870.0,874.5250244140625,775.9921264648438,1349690,0.0,0.0
2018-08-10,870.0,884.0,870.0,874.4500122070312,775.925537109375,1174764,0.0,0.0
2018-08-13,869.5,870.5999755859375,852.25,852.7750244140625,756.6926879882812,1453006,0.0,0.0
2018-08-14,853.75,873.4749755859375,853.75,863.9749755859375,766.6307373046875,1141172,0.0,0.0
2018-08-16,863.4500122070312,870.5,853.5,855.1500244140625,758.8001708984375,754376,0.0,0.0
2018-08-17,859.8499755859375,865.9000244140625,857.0250244140625,857.8250122070312,761.1737670898438,640096,0.0,0.0
2018-08-20,862.375,877.9000244140625,861.0999755859375,873.5750122070312,775.1491088867188,1586128,0.0,0.0
2018-08-21,878.75,886.6500244140625,873.5,881.7999877929688,782.4473876953125,1212552,0.0,0.0
2018-08-23,890.0,924.4000244140624,885.5999755859375,917.3499755859376,813.991943359375,4606210,0.0,0.0
2018-08-24,917.25,962.2000122070312,911.2249755859376,947.5250244140624,840.7672119140625,5400976,0.0,0.0
2018-08-27,955.0,985.0,955.0,971.0,861.5972290039062,3404892,0.0,0.0
2018-08-28,976.0,977.7249755859376,926.0250244140624,931.9000244140624,826.9026489257812,2262978,0.0,0.0
2018-08-29,932.5,932.5,903.7750244140624,910.0250244140624,807.4923095703125,2044524,0.0,0.0
2018-08-30,910.0250244140624,927.3250122070312,910.0,918.7999877929688,815.2786254882812,855636,0.0,0.0
2018-08-31,920.0,922.4749755859376,905.0,907.0250244140624,804.830322265625,566634,0.0,0.0
2018-09-03,905.0,905.0,869.0,870.9500122070312,772.8198852539062,2059600,0.0,0.0
2018-09-04,874.5,886.0,865.875,869.2249755859375,771.2891845703125,1116832,0.0,0.0
2018-09-05,871.0,874.4000244140625,831.0,841.2000122070312,746.421875,2087822,0.0,0.0
2018-09-06,845.0,857.5,840.625,842.875,747.9080810546875,1291958,0.0,0.0
2018-09-07,850.0999755859375,851.9749755859375,830.0,836.125,741.918701171875,1437822,0.0,0.0
2018-09-10,836.4500122070312,836.4500122070312,813.0,815.6500244140625,723.7506103515625,1293424,0.0,0.0
2018-09-11,820.0,832.5,804.0499877929688,807.0750122070312,716.1417236328125,1215746,0.0,0.0
2018-09-12,809.9500122070312,817.6749877929688,796.4500122070312,815.3250122070312,723.4622192382812,1389462,0.0,0.0
2018-09-14,822.9500122070312,829.0,813.2750244140625,817.7249755859375,725.5917358398438,842082,0.0,0.0
2018-09-17,812.5,812.5,797.5,799.8499755859375,709.730712890625,944622,0.0,0.0
2018-09-18,800.625,802.25,763.0,768.0999755859375,681.5580444335938,1662174,0.0,0.0
2018-09-19,737.5,740.0,698.25,704.4249877929688,625.0572509765625,11272176,0.0,0.0
2018-09-21,712.5,715.0,625.0,691.6500244140625,613.7216796875,3926744,0.0,0.0
2018-09-24,695.0,707.1749877929688,662.5999755859375,667.4749755859375,592.2703857421875,1560350,0.0,0.0
2018-09-25,671.7000122070312,703.4249877929688,657.875,698.5999755859375,619.8885498046875,1926458,0.0,0.0
2018-09-26,708.5,722.0,705.0,719.5250244140625,638.4559326171875,1400668,0.0,0.0
2018-09-27,719.9500122070312,722.7249755859375,682.75,685.5499877929688,608.3090209960938,917764,0.0,0.0
2018-09-28,697.0,697.0,654.0,663.7249755859375,588.9429931640625,1270154,0.0,0.0
2018-10-01,667.4500122070312,667.4500122070312,641.0,650.7000122070312,577.3855590820312,1056068,0.0,0.0
2018-10-03,650.0,660.5,640.0,645.0499877929688,572.3720092773438,1000372,0.0,0.0
2018-10-04,639.0,654.3499755859375,632.875,646.2750244140625,573.4590454101562,1004420,0.0,0.0
2018-10-05,647.5,659.625,641.0999755859375,648.7249755859375,575.6329956054688,688898,0.0,0.0
2018-10-08,648.7000122070312,651.0,625.5,636.4500122070312,564.740966796875,678450,0.0,0.0
2018-10-09,640.125,641.9749755859375,625.0,634.4500122070312,562.96630859375,549878,0.0,0.0
2018-10-10,632.5,667.625,632.5,661.9500122070312,587.367919921875,619512,0.0,0.0
2018-10-11,640.5,694.5,625.0,673.9000244140625,597.9716186523438,1119954,0.0,0.0
2018-10-12,683.5,692.4500122070312,681.0250244140625,684.7000122070312,607.5546264648438,493012,0.0,0.0
2018-10-15,688.2000122070312,706.2000122070312,677.4249877929688,692.5,614.475830078125,519234,0.0,0.0
2018-10-16,696.8250122070312,703.5,690.5,694.5499877929688,616.2947998046875,343310,0.0,0.0
2018-10-17,700.0,705.0,675.0,676.125,599.9458618164062,320452,0.0,0.0
2018-10-19,675.25,675.25,662.5250244140625,665.9500122070312,590.917236328125,269054,0.0,0.0
2018-10-22,670.3499755859375,682.7249755859375,666.0,674.4749755859375,598.4817504882812,359560,0.0,0.0
2018-10-23,666.75,687.7249755859375,664.0,683.7000122070312,606.6672973632812,543042,0.0,0.0
2018-10-24,687.9000244140625,689.0750122070312,676.0,686.0,608.708251953125,601748,0.0,0.0
2018-10-25,680.0499877929688,681.9000244140625,672.0750122070312,676.7750244140625,600.522705078125,409784,0.0,0.0
2018-10-26,672.0,682.4000244140625,663.0,675.6500244140625,599.5244140625,391810,0.0,0.0
2018-10-29,682.5,691.0499877929688,675.0,687.4249877929688,609.9727172851562,346768,0.0,0.0
2018-10-30,687.5,701.5250244140625,677.875,685.2000122070312,607.9983520507812,771972,0.0,0.0
2018-10-31,687.0,706.9000244140625,683.8499755859375,700.25,621.3527221679688,507304,0.0,0.0
2018-11-01,705.9000244140625,720.0,700.4249877929688,711.7249755859375,631.5347900390625,535440,0.0,0.0
2018-11-02,717.5,725.4749755859375,712.75,718.3499755859375,637.4133911132812,537812,0.0,0.0
2018-11-05,717.5,717.5,706.3499755859375,712.7750244140625,632.466552734375,305166,0.0,0.0
2018-11-06,714.5,719.0,695.75,701.4249877929688,622.3953247070312,192166,0.0,0.0
2018-11-07,707.5,710.8499755859375,703.0499877929688,710.125,630.1150512695312,95180,0.0,0.0
2018-11-09,708.9500122070312,708.9500122070312,698.5,702.4000244140625,623.260498046875,234052,0.0,0.0
2018-11-12,705.3250122070312,707.4749755859375,699.0,700.7249755859375,621.7741088867188,180858,0.0,0.0
2018-11-13,699.75,701.5999755859375,692.5499877929688,696.7249755859375,618.224853515625,168692,0.0,0.0
2018-11-14,699.4749755859375,704.0,696.5,700.5,621.5745239257812,591872,0.0,0.0
2018-11-15,698.5,705.0,698.5,700.2750244140625,621.3748779296875,186874,0.0,0.0
2018-11-16,702.5,704.1749877929688,695.5999755859375,700.1749877929688,621.2860717773438,177010,0.0,0.0
2018-11-19,703.7000122070312,710.5,697.5,701.75,622.683837890625,504538,0.0,0.0
2018-11-20,700.5,706.8250122070312,700.0,702.5999755859375,623.4378662109375,149620,0.0,0.0
2018-11-21,701.0999755859375,709.4249877929688,700.0,706.9000244140625,627.2534790039062,188902,0.0,0.0
2018-11-22,714.25,722.0,709.5,711.2249755859375,631.0911254882812,339252,0.0,0.0
2018-11-26,712.875,751.7000122070312,712.875,736.4749755859375,653.49609375,1365024,0.0,0.0
2018-11-27,739.0,744.1500244140625,722.0499877929688,737.4749755859375,654.3834228515625,402550,0.0,0.0
2018-11-28,741.4749755859375,741.4749755859375,727.375,731.2750244140625,648.8821411132812,379394,0.0,0.0
2018-11-29,735.8250122070312,744.0,733.2750244140625,741.4749755859375,657.9329223632812,294870,0.0,0.0
2018-11-30,744.9500122070312,768.9749755859375,743.0750122070312,760.2000122070312,674.548095703125,686384,0.0,0.0
2018-12-03,764.9500122070312,782.5,763.0499877929688,779.7999877929688,691.9397583007812,426822,0.0,0.0
2018-12-04,781.0,796.5,778.0,789.25,700.3250122070312,427562,0.0,0.0
2018-12-05,786.5,789.2249755859375,777.5,782.4500122070312,694.291259765625,327196,0.0,0.0
2018-12-06,778.7750244140625,791.7999877929688,759.3499755859375,774.9000244140625,687.5919189453125,633510,0.0,0.0
2018-12-07,780.0750122070312,787.2750244140625,770.5,774.5750122070312,687.3035278320312,209980,0.0,0.0
2018-12-10,758.5,766.0,752.5,755.5,670.3776245117188,226750,0.0,0.0
2018-12-11,737.875,767.5,737.875,761.6749877929688,675.8568725585938,331400,0.0,0.0
2018-12-12,772.0,784.9500122070312,770.0999755859375,782.9000244140625,694.6905517578125,256936,0.0,0.0
2018-12-13,788.4000244140625,790.125,771.2000122070312,775.5,688.124267578125,276430,0.0,0.0
2018-12-14,775.5,783.9000244140625,772.0,781.5499877929688,693.4926147460938,199090,0.0,0.0
2018-12-17,778.0499877929688,787.5,775.5750122070312,785.7750244140625,697.2415771484375,176808,0.0,0.0
2018-12-18,785.0,799.5,778.2000122070312,796.6500244140625,706.8912963867188,399470,0.0,0.0
2018-12-19,800.0,800.0,780.5250244140625,786.4249877929688,697.818359375,192550,0.0,0.0
2018-12-20,780.0,786.4249877929688,772.5750122070312,774.4000244140625,687.1482543945312,152276,0.0,0.0
2018-12-21,779.125,782.4500122070312,727.9500122070312,762.5250244140625,676.6112060546875,1568548,0.0,0.0
2018-12-24,757.5,768.5,745.0499877929688,746.7999877929688,662.6578979492188,222248,0.0,0.0
2018-12-26,743.9500122070312,743.9500122070312,728.5999755859375,732.3499755859375,649.8358764648438,309218,0.0,0.0
2018-12-27,742.0,747.1500244140625,737.2750244140625,742.875,659.1751098632812,161312,0.0,0.0
2018-12-28,747.75,763.6500244140625,745.3250122070312,759.4249877929688,673.8603515625,248088,0.0,0.0
2018-12-31,763.2249755859375,767.5,747.5499877929688,752.4749755859375,667.6934814453125,161410,0.0,0.0
2019-01-01,752.4749755859375,759.2249755859375,745.8250122070312,757.1749877929688,671.8638916015625,124404,0.0,0.0
2019-01-02,757.0,762.0,751.125,753.0250244140625,668.1815185546875,117280,0.0,0.0
2019-01-03,756.8250122070312,762.25,751.0,759.4500122070312,673.8826904296875,218530,0.0,0.0
2019-01-04,758.3250122070312,764.4000244140625,756.0,761.6749877929688,675.8568725585938,92258,0.0,0.0
2019-01-07,765.0,765.0,751.5,753.6749877929688,668.7582397460938,79144,0.0,0.0
2019-01-08,752.3250122070312,756.2249755859375,743.5499877929688,745.4249877929688,661.4378662109375,119750,0.0,0.0
2019-01-09,748.2999877929688,752.3499755859375,745.0,750.2000122070312,665.6748657226562,115650,0.0,0.0
2019-01-10,748.0250244140625,756.3250122070312,746.2249755859375,753.75,668.8248901367188,100888,0.0,0.0
2019-01-11,753.5,755.9500122070312,747.5,748.2249755859375,663.92236328125,67100,0.0,0.0
2019-01-14,747.9749755859375,747.9749755859375,738.0,740.7000122070312,657.2452392578125,78992,0.0,0.0
2019-01-15,744.5,744.5,737.5,739.4749755859375,656.1581420898438,86674,0.0,0.0
2019-01-16,737.9749755859375,741.9749755859375,735.5,737.2750244140625,654.2061767578125,78260,0.0,0.0
2019-01-17,741.0,741.6500244140625,735.0499877929688,737.5750122070312,654.4722900390625,75394,0.0,0.0
2019-01-18,741.8499755859375,746.9249877929688,735.5499877929688,742.5750122070312,658.908935546875,375526,0.0,0.0
2019-01-21,746.5,747.4749755859375,737.5999755859375,740.7000122070312,657.2452392578125,134360,0.0,0.0
2019-01-22,749.5,754.2000122070312,739.75,743.8250122070312,660.0181274414062,376698,0.0,0.0
2019-01-23,740.5499877929688,743.8250122070312,727.25,729.4000244140625,647.2183837890625,332850,0.0,0.0
2019-01-24,727.5250244140625,733.5,723.4249877929688,728.0,645.97607421875,96832,0.0,0.0
2019-01-25,732.4000244140625,732.4000244140625,710.0,712.25,632.0006103515625,130600,0.0,0.0
2019-01-28,713.0,714.0,687.5,691.6749877929688,613.7438354492188,197074,0.0,0.0
2019-01-29,692.4000244140625,700.4249877929688,680.9000244140625,694.0499877929688,615.8511352539062,115258,0.0,0.0
2019-01-30,696.9749755859375,699.1500244140625,677.8250122070312,686.5750122070312,609.218505859375,169334,0.0,0.0
2019-01-31,689.9249877929688,690.2249755859375,676.7999877929688,681.2999877929688,604.5377197265625,191344,0.0,0.0
2019-02-01,685.8250122070312,689.2249755859375,675.9749755859375,680.7750244140625,604.0719604492188,216346,0.0,0.0
2019-02-04,680.75,680.75,670.0,676.1749877929688,599.9901123046875,116722,0.0,0.0
2019-02-05,679.8250122070312,682.9749755859375,672.5,681.2999877929688,604.5377197265625,159206,0.0,0.0
2019-02-06,684.4749755859375,684.4749755859375,671.5,674.4000244140625,598.415283203125,257568,0.0,0.0
2019-02-07,674.5,682.4749755859375,674.0,675.4000244140625,599.3025512695312,158372,0.0,0.0
2019-02-08,675.3250122070312,676.4749755859375,670.5,672.875,597.0620727539062,137258,0.0,0.0
2019-02-11,672.875,674.0499877929688,660.0,662.4000244140625,587.7672729492188,151680,0.0,0.0
2019-02-12,668.8250122070312,668.8250122070312,660.4249877929688,661.7750244140625,587.2127075195312,79498,0.0,0.0
2019-02-14,663.0250244140625,669.9500122070312,657.0,659.1500244140625,584.8834838867188,118518,0.0,0.0
2019-02-15,661.4749755859375,664.5,652.5499877929688,659.5750122070312,585.2605590820312,90880,0.0,0.0
2019-02-18,661.0,667.25,660.0,662.7249755859375,588.0556030273438,76608,0.0,0.0
2019-02-19,661.25,663.2750244140625,653.5,655.7000122070312,581.8221435546875,87488,0.0,0.0
2019-02-20,655.6500244140625,669.875,655.5,665.0999755859375,590.1630249023438,231946,0.0,0.0
2019-02-21,669.0,676.25,663.0,674.3250122070312,598.3486938476562,206806,0.0,0.0
2019-02-22,676.5,687.7249755859375,672.0,673.5250244140625,597.6388549804688,223832,0.0,0.0
2019-02-25,674.4749755859375,677.4749755859375,667.0,669.6749877929688,594.2225341796875,109108,0.0,0.0
2019-02-26,668.75,675.3250122070312,660.0,673.9500122070312,598.015869140625,248218,0.0,0.0
2019-02-27,675.0,682.9000244140625,670.0,675.7000122070312,599.5687255859375,179122,0.0,0.0
2019-02-28,675.7249755859375,687.2249755859375,674.0250244140625,685.2000122070312,607.9983520507812,108676,0.0,0.0
2019-03-01,687.4500122070312,708.0,685.0,705.3499755859375,625.8780517578125,277520,0.0,0.0
2019-03-05,709.0,742.5,708.5,736.6500244140625,653.6515502929688,460392,0.0,0.0
2019-03-06,739.6500244140625,762.0,739.6500244140625,751.8250122070312,672.5950317382812,573582,6.0,0.0
2019-03-07,753.0,759.4500122070312,744.0,747.9749755859375,669.1507568359375,380812,0.0,0.0
2019-03-08,747.0,747.0,735.7999877929688,744.2000122070312,665.7736206054688,200560,0.0,0.0
2019-03-11,748.9500122070312,750.7249755859375,745.375,748.625,669.7322387695312,281878,0.0,0.0
2019-03-12,751.9500122070312,761.9500122070312,750.0,754.2000122070312,674.7196044921875,285372,0.0,0.0
2019-03-13,753.4500122070312,754.5750122070312,748.6749877929688,750.2000122070312,671.1412963867188,190490,0.0,0.0
2019-03-14,749.0,756.0,746.5,753.9000244140625,674.4513549804688,175262,0.0,0.0
2019-03-15,757.5,760.9749755859375,751.0,757.5999755859375,677.7614135742188,207068,0.0,0.0
2019-03-18,757.1749877929688,760.4749755859375,749.5,750.5250244140625,671.4320068359375,146018,0.0,0.0
2019-03-19,750.0999755859375,752.2999877929688,743.5,746.1500244140625,667.51806640625,93336,0.0,0.0
2019-03-20,743.5,746.1749877929688,738.5499877929688,740.2999877929688,662.2844848632812,128610,0.0,0.0
2019-03-22,740.5,748.5,739.5,743.625,665.2592163085938,91138,0.0,0.0
2019-03-25,740.0,740.0,733.4749755859375,734.9249877929688,657.4759521484375,108098,0.0,0.0
2019-03-26,735.0,739.2249755859375,733.0,734.5999755859375,657.1852416992188,95278,0.0,0.0
2019-03-27,732.5,769.0,730.5499877929688,748.5750122070312,669.6875610351562,355570,0.0,0.0
