date,open,high,low,close,adj_close,volume,dividends,stock_splits
2002-07-01,2.319999933242798,2.3399999141693115,2.2100000381469727,2.3399999141693115,1.4878629446029663,441200,0.0,0.0
2002-07-02,2.569999933242798,2.5799999237060547,2.3399999141693115,2.5799999237060547,1.6404638290405271,1946940,0.0,0.0
2002-07-03,2.6600000858306885,2.8399999141693115,2.609999895095825,2.8399999141693115,1.8057819604873655,4030840,0.0,0.0
2002-07-04,2.990000009536743,3.119999885559082,2.950000047683716,3.119999885559082,1.983817219734192,2315800,0.0,0.0
2002-07-05,3.299999952316284,3.440000057220459,3.009999990463257,3.150000095367432,2.002892017364502,6273960,0.0,0.0
2002-07-08,3.299999952316284,3.3499999046325684,2.900000095367432,2.950000047683716,1.875723958015442,3054480,0.0,0.0
2002-07-09,2.900000095367432,3.130000114440918,2.809999942779541,2.8499999046325684,1.812140226364136,2529300,0.0,0.0
2002-07-10,2.8499999046325684,2.950000047683716,2.5999999046325684,2.640000104904175,1.6786144971847534,981180,0.0,0.0
2002-07-11,2.559999942779541,2.900000095367432,2.549999952316284,2.900000095367432,1.843932628631592,1851160,0.0,0.0
2002-07-12,3.049999952316284,3.200000047683716,2.859999895095825,2.9100000858306885,1.8502906560897827,4054340,0.0,0.0
2002-07-15,2.9100000858306885,2.930000066757202,2.650000095367432,2.75,1.748556137084961,1120600,0.0,0.0
2002-07-16,2.950000047683716,3.0299999713897705,2.7100000381469727,2.8299999237060547,1.7994240522384644,1942520,0.0,0.0
2002-07-17,2.8499999046325684,2.900000095367432,2.6700000762939453,2.75,1.748556137084961,1542680,0.0,0.0
2002-07-18,2.799999952316284,3.0,2.75,2.859999895095825,1.818498969078064,2051900,0.0,0.0
2002-07-19,2.990000009536743,2.990000009536743,2.690000057220459,2.7799999713897705,1.7676318883895874,1966760,0.0,0.0
2002-07-22,2.740000009536743,2.740000009536743,2.5,2.509999990463257,1.595955491065979,1132980,0.0,0.0
2002-07-23,2.5,2.5299999713897705,2.2799999713897705,2.4200000762939453,1.538729906082153,1099560,0.0,0.0
2002-07-24,2.450000047683716,2.450000047683716,2.180000066757202,2.180000066757202,1.3861284255981443,913620,0.0,0.0
2002-07-25,2.3299999237060547,2.400000095367432,2.2300000190734863,2.400000095367432,1.5260131359100342,1417000,0.0,0.0
2002-07-26,2.5899999141693115,2.5899999141693115,2.180000066757202,2.200000047683716,1.3988454341888428,1120760,0.0,0.0
