date,open,high,low,close,volume
1997-07-04,4263.10986328125,4395.31005859375,4247.66015625,4323.81982421875,0
1997-07-11,4326.81005859375,4448.06005859375,4252.490234375,4321.97998046875,0
1997-07-18,4251.7001953125,4263.259765625,4115.72998046875,4124.81005859375,0
1997-07-25,4134.080078125,4294.9501953125,4105.27978515625,4189.81005859375,0
1997-08-01,4191.91015625,4356.5498046875,4163.52978515625,4347.31982421875,0
1997-08-08,4392.47021484375,4605.41015625,4373.2001953125,4397.5400390625,0
1997-08-15,4434.02001953125,4504.02978515625,4290.1298828125,4320.97021484375,0
1997-08-22,4277.2900390625,4277.2900390625,4037.31005859375,4047.669921875,0
1997-08-29,4038.580078125,4132.6201171875,3851.0400390625,3876.080078125,0
1997-09-05,3875.260009765625,4036.610107421875,3854.2099609375,4032.35009765625,0
1997-09-12,4029.85009765625,4112.47998046875,3979.429931640625,3995.93994140625,0
1997-09-19,3987.389892578125,4057.35009765625,3820.280029296875,3825.1201171875,0
1997-09-26,3830.81005859375,3927.77001953125,3758.52001953125,3925.239990234375,0
1997-10-03,3918.050048828125,3964.030029296875,3833.919921875,3847.72998046875,0
1997-10-10,3850.35009765625,4083.989990234375,3829.050048828125,4057.3701171875,0
1997-10-17,4093.919921875,4137.77001953125,3999.139892578125,4106.259765625,0
1997-10-24,4123.7998046875,4166.14013671875,3922.5400390625,3957.4599609375,0
1997-10-31,3969.75,3979.530029296875,3795.659912109375,3803.239990234375,0
1997-11-07,3814.75,3852.239990234375,3714.030029296875,3747.320068359375,0
1997-11-14,3733.31005859375,3750.25,3514.68994140625,3569.77001953125,0
1997-11-21,3552.429931640625,3580.909912109375,3390.7099609375,3523.43994140625,0
1997-11-28,3512.820068359375,3645.89990234375,3388.4599609375,3560.2900390625,0
1997-12-05,3536.070068359375,3601.429931640625,3469.080078125,3469.080078125,0
1997-12-12,3479.409912109375,3493.2099609375,3247.6298828125,3329.27001953125,0
1997-12-19,3321.550048828125,3542.0400390625,3291.090087890625,3540.18994140625,0
1997-12-26,3553.679931640625,3676.760009765625,3549.580078125,3633.3798828125,0
1998-01-02,3648.64990234375,3739.3798828125,3623.929931640625,3719.85009765625,0
1998-01-09,3745.18994140625,3792.860107421875,3514.989990234375,3530.199951171875,0
1998-01-16,3482.97998046875,3482.97998046875,3318.68994140625,3382.320068359375,0
1998-01-23,3383.889892578125,3516.0,3340.31005859375,3351.2099609375,0
1998-01-30,3352.06005859375,3355.219970703125,3164.659912109375,3224.360107421875,0
1998-02-06,3288.780029296875,3394.929931640625,3288.780029296875,3366.699951171875,0
1998-02-13,3359.469970703125,3373.530029296875,3261.3798828125,3373.530029296875,0
1998-02-20,3384.7099609375,3466.280029296875,3384.7099609375,3417.300048828125,0
1998-02-27,3426.8798828125,3639.840087890625,3424.139892578125,3622.219970703125,0
1998-03-06,3657.570068359375,3782.340087890625,3657.570068359375,3708.580078125,0
1998-03-13,3775.5400390625,3830.969970703125,3691.199951171875,3716.5,0
1998-03-20,3780.889892578125,3852.419921875,3729.1298828125,3840.39990234375,0
1998-03-27,3920.320068359375,3999.030029296875,3861.179931640625,3908.60009765625,0
1998-04-03,3952.2099609375,4078.3798828125,3875.22998046875,4076.050048828125,0
1998-04-10,4130.919921875,4216.580078125,4103.4599609375,4118.2900390625,0
1998-04-17,4051.580078125,4213.06982421875,4051.580078125,4186.759765625,0
1998-04-24,4217.75,4322.0,3954.31005859375,4050.97998046875,0
1998-05-01,4098.169921875,4138.2099609375,3926.360107421875,4006.81005859375,0
1998-05-08,4058.75,4156.580078125,4014.719970703125,4022.199951171875,0
1998-05-15,4007.429931640625,4007.429931640625,3748.6298828125,3849.800048828125,0
1998-05-22,3892.5400390625,3980.2099609375,3881.830078125,3897.10009765625,0
1998-05-29,3882.030029296875,3934.0,3589.239990234375,3686.389892578125,0
1998-06-05,3737.25,3823.14990234375,3417.889892578125,3417.889892578125,0
1998-06-12,3455.570068359375,3492.47998046875,3207.5400390625,3347.409912109375,0
1998-06-19,3344.489990234375,3434.4599609375,2961.81005859375,3143.10009765625,0
1998-06-26,3063.14990234375,3249.419921875,2951.449951171875,3168.820068359375,0
1998-07-03,3171.25,3305.6298828125,3089.02001953125,3089.02001953125,0
1998-07-10,3111.02001953125,3409.5,3111.02001953125,3401.739990234375,0
1998-07-17,3426.830078125,3525.89990234375,3310.949951171875,3470.800048828125,0
1998-07-24,3471.449951171875,3472.0,3157.300048828125,3171.300048828125,0
1998-07-31,3172.669921875,3276.2900390625,3079.429931640625,3211.31005859375,0
1998-08-07,3159.02001953125,3163.280029296875,3062.050048828125,3062.25,0
1998-08-14,3056.219970703125,3056.219970703125,2924.239990234375,2968.75,0
1998-08-21,2983.39990234375,3002.169921875,2838.989990234375,2922.610107421875,0
1998-08-28,2928.080078125,3040.47998046875,2899.159912109375,2908.10009765625,0
1998-09-04,2919.360107421875,2985.489990234375,2850.300048828125,2975.10009765625,0
1998-09-11,3016.510009765625,3144.570068359375,3016.510009765625,3083.56005859375,0
1998-09-18,3134.679931640625,3185.469970703125,3083.860107421875,3090.719970703125,0
1998-09-25,3111.02001953125,3266.7099609375,3070.679931640625,3223.570068359375,0
1998-10-02,3257.989990234375,3265.719970703125,3084.820068359375,3102.2900390625,0
1998-10-09,3036.14990234375,3045.5400390625,2820.77001953125,2916.659912109375,0
1998-10-16,2914.5,2926.25,2785.409912109375,2848.110107421875,0
1998-10-23,2860.93994140625,2871.7099609375,2741.219970703125,2784.4599609375,0
1998-10-30,2908.510009765625,2922.320068359375,2787.89990234375,2812.489990234375,0
1998-11-06,2820.22998046875,2885.75,2774.110107421875,2884.3701171875,0
1998-11-13,2955.77001953125,3027.199951171875,2944.06005859375,2976.1201171875,0
1998-11-20,2953.530029296875,3015.820068359375,2932.85009765625,2941.389892578125,0
1998-11-27,2929.989990234375,2938.330078125,2772.0400390625,2783.10009765625,0
1998-12-04,2771.68994140625,2849.820068359375,2741.699951171875,2849.820068359375,0
1998-12-11,2851.449951171875,3019.81005859375,2851.449951171875,3002.5400390625,0
1998-12-18,3013.580078125,3029.14990234375,2850.47998046875,2875.090087890625,0
1998-12-25,2921.27001953125,3016.909912109375,2921.27001953125,2963.449951171875,0
1999-01-01,3007.679931640625,3118.590087890625,3007.679931640625,3055.409912109375,0
1999-01-08,3113.6201171875,3400.969970703125,3103.6201171875,3397.840087890625,0
1999-01-15,3502.47998046875,3515.489990234375,3205.8798828125,3207.85009765625,0
1999-01-22,3217.739990234375,3375.22998046875,3197.780029296875,3297.860107421875,0
1999-01-29,3309.4599609375,3400.070068359375,3246.030029296875,3315.570068359375,0
1999-02-05,3331.909912109375,3361.919921875,3204.5,3215.35009765625,0
1999-02-12,3253.929931640625,3360.18994140625,3157.699951171875,3337.489990234375,0
1999-02-19,3378.570068359375,3406.280029296875,3280.679931640625,3354.919921875,0
1999-02-26,3370.60009765625,3397.330078125,3228.93994140625,3233.860107421875,0
1999-03-05,3447.5,3691.02001953125,3417.219970703125,3649.06005859375,0
1999-03-12,3704.2900390625,3804.0,3658.050048828125,3702.81005859375,0
1999-03-19,3778.969970703125,3817.93994140625,3651.010009765625,3672.6298828125,0
1999-03-26,3691.52001953125,3784.81005859375,3554.3798828125,3597.580078125,0
1999-04-02,3666.699951171875,3781.969970703125,3639.6298828125,3686.2900390625,0
1999-04-09,3625.2099609375,3625.2099609375,3423.840087890625,3441.18994140625,0
1999-04-16,3437.070068359375,3584.6201171875,3342.64990234375,3572.909912109375,0
1999-04-23,3331.7099609375,3516.31005859375,3320.6201171875,3406.590087890625,0
1999-04-30,3296.22998046875,3351.860107421875,3183.469970703125,3325.68994140625,0
