date,open,high,low,close,volume
2011-09-09,4010.679931640625,4018.360107421875,4010.679931640625,4018.360107421875,0
2011-09-16,3942.52001953125,3965.1201171875,3814.820068359375,3965.1201171875,0
2011-09-23,3914.110107421875,4043.219970703125,3793.800048828125,3793.800048828125,0
2011-09-30,3785.889892578125,3905.35009765625,3785.889892578125,3833.4599609375,0
2011-10-07,3736.97998046875,3736.97998046875,3575.070068359375,3709.47998046875,0
2011-10-14,3778.72998046875,3935.639892578125,3778.72998046875,3935.639892578125,0
2011-10-21,3960.659912109375,4002.489990234375,3901.3701171875,3901.3701171875,0
2011-10-28,3902.2099609375,4065.22998046875,3902.2099609375,4065.22998046875,0
2011-11-04,4076.530029296875,4076.530029296875,3999.659912109375,4019.35009765625,0
2011-11-11,4020.110107421875,4020.110107421875,3821.75,3821.75,0
2011-11-18,3816.14990234375,3816.14990234375,3647.6298828125,3647.6298828125,0
2011-11-25,3527.10009765625,3566.469970703125,3476.81005859375,3479.340087890625,0
2011-12-02,3622.590087890625,3784.93994140625,3552.280029296875,3784.93994140625,0
2011-12-09,3780.8798828125,3801.47998046875,3645.030029296875,3645.030029296875,0
2011-12-16,3541.06005859375,3553.719970703125,3403.919921875,3403.919921875,0
2011-12-23,3313.510009765625,3511.1298828125,3291.050048828125,3480.77001953125,0
2011-12-30,3510.919921875,3510.919921875,3367.669921875,3367.669921875,0
2012-01-06,3369.93994140625,3558.0,3369.93994140625,3558.0,0
2012-01-13,3547.909912109375,3732.9599609375,3547.909912109375,3732.9599609375,0
2012-01-20,3721.22998046875,3841.6201171875,3721.22998046875,3841.6201171875,0
2012-01-27,3926.7900390625,4064.050048828125,3926.7900390625,4046.2099609375,0
2012-02-03,3938.0,4159.27978515625,3938.0,4159.27978515625,0
2012-02-10,4206.58984375,4269.6298828125,4195.52978515625,4231.85986328125,0
2012-02-17,4241.1201171875,4479.47998046875,4241.1201171875,4479.47998046875,0
2012-02-24,4509.0498046875,4509.0498046875,4241.490234375,4241.490234375,0
2012-03-02,4254.0498046875,4299.35009765625,4087.85009765625,4207.39990234375,0
2012-03-09,4191.5498046875,4258.35009765625,4026.050048828125,4248.10009765625,0
2012-03-16,4346.35009765625,4376.9501953125,4184.4501953125,4201.75,0
2012-03-23,4219.85009765625,4267.64990234375,4098.75,4160.9501953125,0
2012-03-30,4148.2998046875,4157.10009765625,4001.75,4143.75,0
2012-04-06,4135.60009765625,4266.9501953125,4131.7001953125,4207.2001953125,0
2012-04-13,4171.2998046875,4279.14990234375,4094.64990234375,4182.2001953125,0
2012-04-20,4170.35009765625,4305.60009765625,4162.64990234375,4233.5498046875,0
2012-04-27,4227.39990234375,4260.2001953125,4077.0,4120.0498046875,0
2012-05-04,4137.75,4193.14990234375,3970.10009765625,3986.60009765625,0
2012-05-11,3924.10009765625,4039.800048828125,3822.699951171875,3847.25,0
2012-05-18,3854.10009765625,3887.300048828125,3695.300048828125,3808.0,0
2012-05-25,3810.449951171875,3902.050048828125,3753.39990234375,3880.85009765625,0
2012-06-01,3889.89990234375,3989.75,3795.050048828125,3799.800048828125,0
2012-06-08,3765.64990234375,4051.5,3743.39990234375,4038.199951171875,0
2012-06-15,4064.35009765625,4124.0498046875,3975.800048828125,4062.89990234375,0
2012-06-22,4105.0498046875,4111.2001953125,3914.5,4047.550048828125,0
2012-06-29,4063.050048828125,4178.0498046875,4005.300048828125,4171.64990234375,0
2012-07-06,4180.14990234375,4333.7998046875,4157.5498046875,4320.75,0
2012-07-13,4299.2998046875,4358.85009765625,4258.0498046875,4289.64990234375,0
2012-07-20,4296.10009765625,4348.64990234375,4263.10009765625,4270.4501953125,0
2012-07-27,4239.7998046875,4240.89990234375,4118.4501953125,4159.60009765625,0
2012-08-03,4191.10009765625,4308.5,4191.10009765625,4261.0,0
2012-08-10,4299.7001953125,4412.2001953125,4256.7998046875,4288.9501953125,0
2012-08-17,4282.35009765625,4381.7001953125,4274.2998046875,4346.60009765625,0
2012-08-24,4351.10009765625,4419.10009765625,4323.39990234375,4332.0,0
2012-08-31,4332.64990234375,4332.64990234375,4181.10009765625,4233.25,0
2012-09-07,4244.75,4270.14990234375,4156.4501953125,4261.4501953125,0
2012-09-14,4272.2001953125,4490.7001953125,4241.39990234375,4482.0498046875,0
2012-09-21,4540.9501953125,4737.64990234375,4534.14990234375,4713.9501953125,0
2012-09-28,4711.14990234375,4769.7001953125,4678.4501953125,4735.7001953125,0
2012-10-05,4732.9501953125,4842.85009765625,4263.7998046875,4732.35009765625,0
2012-10-12,4745.9501953125,4745.9501953125,4623.2001953125,4669.39990234375,0
2012-10-19,4672.25,4756.35009765625,4631.89990234375,4708.10009765625,0
2012-10-26,4684.64990234375,4772.2001953125,4682.2998046875,4762.10009765625,0
2012-11-02,4717.35009765625,4755.10009765625,4595.75,4727.2001953125,0
2012-11-09,4724.7998046875,4850.7001953125,4707.64990234375,4752.9501953125,0
2012-11-16,4758.39990234375,4797.64990234375,4679.60009765625,4690.5498046875,0
2012-11-23,4692.9501953125,4771.10009765625,4642.89990234375,4738.75,0
2012-11-30,4764.0498046875,5054.7998046875,4710.25,5045.64990234375,0
2012-12-07,5029.89990234375,5150.14990234375,4992.7998046875,5106.85009765625,0
2012-12-14,5114.0498046875,5204.60009765625,5080.2001953125,5135.4501953125,0
2012-12-21,5119.5,5182.25,5045.2001953125,5065.9501953125,0
2012-12-28,5084.64990234375,5150.0498046875,5055.64990234375,5124.64990234375,0
2013-01-04,5115.5,5255.75,5109.35009765625,5237.60009765625,0
2013-01-11,5259.25,5259.25,5112.60009765625,5125.2998046875,0
2013-01-18,5127.2001953125,5226.25,5101.5,5153.14990234375,0
2013-01-25,5156.2001953125,5165.0498046875,5073.0498046875,5132.4501953125,0
2013-02-01,5141.89990234375,5216.2001953125,5056.35009765625,5063.60009765625,0
2013-02-08,5087.2001953125,5129.25,5004.9501953125,5022.85009765625,0
2013-02-15,5028.2001953125,5074.14990234375,4989.2001953125,5020.25,0
2013-02-22,5024.4501953125,5089.14990234375,4902.5,4922.5,0
2013-03-01,4945.2998046875,4959.7001953125,4659.35009765625,4718.9501953125,0
2013-03-08,4702.75,4997.25,4682.0498046875,4988.4501953125,0
2013-03-15,4996.35009765625,5025.5498046875,4752.2998046875,4867.10009765625,0
2013-03-22,4808.14990234375,4856.75,4623.25,4638.2001953125,0
2013-03-29,4700.14990234375,4748.2001953125,4604.39990234375,4732.25,0
2013-04-05,4750.10009765625,4777.25,4544.0,4578.64990234375,0
2013-04-12,4568.85009765625,4687.0498046875,4499.89990234375,4674.10009765625,0
2013-04-19,4657.10009765625,5010.2998046875,4652.7998046875,5000.5498046875,0
2013-04-26,5010.7998046875,5211.2998046875,5010.7998046875,5151.0,0
2013-05-03,5157.2998046875,5220.39990234375,5070.10009765625,5083.2998046875,0
2013-05-10,5079.10009765625,5236.0,5017.10009765625,5222.9501953125,0
2013-05-17,5221.35009765625,5458.0498046875,5127.0,5440.7998046875,0
2013-05-24,5444.35009765625,5473.10009765625,5214.7998046875,5279.7998046875,0
2013-05-31,5270.4501953125,5383.0498046875,5146.5498046875,5157.64990234375,0
2013-06-07,5154.75,5165.35009765625,4989.7001953125,5014.7998046875,0
2013-06-14,5043.7998046875,5067.25,4784.60009765625,4909.35009765625,0
2013-06-21,4911.60009765625,4953.0498046875,4674.25,4726.14990234375,0
2013-06-28,4694.85009765625,4901.14990234375,4607.2998046875,4882.0,0
2013-07-05,4876.14990234375,4937.0,4726.9501953125,4785.7998046875,0
2013-07-12,4742.89990234375,4885.14990234375,4663.89990234375,4870.7001953125,0
2013-07-19,4855.9501953125,4895.7001953125,4555.35009765625,4583.0498046875,0
2013-07-26,4570.9501953125,4709.2998046875,4398.7001953125,4428.7001953125,0
2013-08-02,4417.7998046875,4434.35009765625,4250.2001953125,4294.75,0
2013-08-09,4302.89990234375,4333.9501953125,4103.2001953125,4176.35009765625,0
2013-08-16,4199.75,4315.0,4063.300048828125,4073.10009765625,0
2013-08-23,4056.199951171875,4179.0,3860.0,4069.0,0
2013-08-30,4090.35009765625,4109.9501953125,3575.699951171875,3890.050048828125,0
2013-09-06,3918.550048828125,4233.7998046875,3715.550048828125,4219.89990234375,0
2013-09-13,4280.7998046875,4436.5,4280.7998046875,4364.5498046875,0
2013-09-20,4463.7998046875,4705.35009765625,4340.85009765625,4521.9501953125,0
2013-09-27,4430.5498046875,4447.2998046875,4239.85009765625,4251.7998046875,0
2013-10-04,4208.64990234375,4402.10009765625,4122.60009765625,4357.0498046875,0
2013-10-11,4329.5498046875,4500.7001953125,4236.5498046875,4491.64990234375,0
2013-10-18,4479.2001953125,4558.7998046875,4373.25,4544.5,0
2013-10-25,4555.5,4637.10009765625,4506.89990234375,4571.5,0
2013-11-01,4588.25,4884.7998046875,4513.2001953125,4867.2998046875,0
2013-11-08,4829.10009765625,4897.2001953125,4558.35009765625,4587.5,0
2013-11-15,4553.60009765625,4601.39990234375,4416.10009765625,4544.39990234375,0
2013-11-22,4603.64990234375,4699.7998046875,4477.4501953125,4503.7998046875,0
2013-11-29,4544.25,4705.14990234375,4544.25,4692.2998046875,0
2013-12-06,4696.10009765625,4867.5498046875,4664.7998046875,4844.5498046875,0
2013-12-13,5034.25,5034.25,4716.2001953125,4723.35009765625,0
2013-12-20,4723.25,4789.25,4595.4501953125,4712.0,0
2013-12-27,4701.2001953125,4763.35009765625,4687.39990234375,4749.14990234375,0
2014-01-03,4775.89990234375,4808.39990234375,4621.7001953125,4664.10009765625,0
2014-01-10,4659.75,4666.60009765625,4535.25,4541.2998046875,0
2014-01-17,4544.60009765625,4722.35009765625,4544.60009765625,4612.9501953125,0
2014-01-24,4619.9501953125,4725.60009765625,4595.0498046875,4639.5498046875,0
2014-01-31,4573.14990234375,4573.14990234375,4349.7001953125,4385.64990234375,0
2014-02-07,4365.10009765625,4395.89990234375,4259.39990234375,4368.25,0
2014-02-14,4376.7001953125,4411.25,4275.4501953125,4335.5,0
2014-02-21,4336.10009765625,4522.39990234375,4336.10009765625,4492.7001953125,0
2014-02-28,4476.2001953125,4592.2998046875,4461.7998046875,4580.64990234375,0
2014-03-07,4559.0498046875,4977.0,4519.2001953125,4950.0498046875,0
2014-03-14,4906.14990234375,5115.4501953125,4906.14990234375,5023.2998046875,0
2014-03-21,5038.7001953125,5099.7001953125,4985.64990234375,5008.0,0
2014-03-28,5024.85009765625,5274.75,5024.85009765625,5264.35009765625,0
2014-04-04,5302.5,5306.7998046875,5180.2998046875,5214.5,0
2014-04-11,5219.89990234375,5419.35009765625,5163.35009765625,5345.9501953125,0
2014-04-18,5338.35009765625,5338.35009765625,5177.89990234375,5279.5498046875,0
2014-04-25,5294.60009765625,5442.2998046875,5283.7001953125,5366.75,0
2014-05-02,5356.4501953125,5386.64990234375,5264.9501953125,5322.35009765625,0
2014-05-09,5321.2998046875,5598.5498046875,5257.4501953125,5574.14990234375,0
2014-05-16,5585.7998046875,6282.14990234375,5585.7998046875,5924.35009765625,0
2014-05-23,6002.2998046875,6188.7998046875,6002.2998046875,6174.39990234375,0
2014-05-30,6217.75,6278.0,5924.2001953125,5949.4501953125,0
2014-06-06,5946.35009765625,6300.39990234375,5942.4501953125,6295.2998046875,0
2014-06-13,6328.64990234375,6360.5,6183.64990234375,6192.10009765625,0
2014-06-20,6171.64990234375,6281.4501953125,6096.10009765625,6138.85009765625,0
2014-06-27,6150.10009765625,6278.0,6111.14990234375,6141.5498046875,0
2014-07-04,6172.75,6395.4501953125,6171.0,6388.64990234375,0
2014-07-11,6404.9501953125,6411.14990234375,6000.5,6019.60009765625,0
2014-07-18,6039.75,6324.2998046875,5994.10009765625,6298.25,0
2014-07-25,6339.75,6440.14990234375,6312.60009765625,6368.2998046875,0
2014-08-01,6389.64990234375,6436.64990234375,6245.64990234375,6260.9501953125,0
2014-08-08,6299.10009765625,6336.2001953125,6103.39990234375,6131.39990234375,0
2014-08-15,6169.89990234375,6370.75,6161.39990234375,6356.64990234375,0
2014-08-22,6355.60009765625,6504.5498046875,6329.5,6475.0498046875,0
2014-08-29,6474.25,6539.64990234375,6384.5,6480.14990234375,0
2014-09-05,6506.5,6619.89990234375,6492.7998046875,6529.85009765625,0
2014-09-12,6573.35009765625,6606.75,6524.0,6593.85009765625,0
2014-09-19,6565.10009765625,6592.25,6386.2001953125,6582.0498046875,0
2014-09-26,6535.89990234375,6615.2998046875,6216.2001953125,6370.64990234375,0
2014-10-03,6377.4501953125,6405.64990234375,6270.7998046875,6298.85009765625,0
2014-10-10,6260.39990234375,6427.2001953125,6193.4501953125,6272.2998046875,0
2014-10-17,6234.25,6414.89990234375,6212.5,6390.2001953125,0
2014-10-24,6509.7001953125,6643.35009765625,6483.75,6602.64990234375,0
2014-10-31,6647.39990234375,6898.10009765625,6628.75,6889.64990234375,0
2014-11-07,6905.39990234375,7029.7998046875,6842.10009765625,6976.39990234375,0
2014-11-14,6976.39990234375,7142.5,6916.0498046875,7102.7001953125,0
2014-11-21,7106.64990234375,7301.25,7043.85009765625,7281.2001953125,0
2014-11-28,7298.39990234375,7489.5,7230.14990234375,7451.89990234375,0
2014-12-05,7477.2998046875,7519.89990234375,7342.4501953125,7469.9501953125,0
2014-12-12,7491.64990234375,7497.0498046875,7248.0498046875,7263.9501953125,0
2014-12-19,7213.10009765625,7408.14990234375,7010.10009765625,7374.14990234375,0
2014-12-26,7410.5498046875,7561.64990234375,7336.25,7383.7001953125,0
2015-01-02,7394.0,7625.39990234375,7355.9501953125,7611.7001953125,0
2015-01-09,7637.75,7645.0,7240.10009765625,7391.60009765625,0
2015-01-16,7387.0,7726.60009765625,7332.39990234375,7697.2998046875,0
2015-01-23,7735.64990234375,8148.89990234375,7705.14990234375,8046.2998046875,0
2015-01-30,8097.64990234375,8390.5498046875,7949.10009765625,7987.7001953125,0
2015-02-06,7969.35009765625,8082.0498046875,7665.7998046875,7690.75,0
2015-02-13,7628.85009765625,7902.89990234375,7486.10009765625,7874.25,0
2015-02-20,7942.7998046875,7964.5498046875,7801.0498046875,7847.5,0
2015-02-27,7884.25,7892.75,7688.89990234375,7879.5,0
2015-03-06,8125.85009765625,8379.849609375,8013.35009765625,8150.4501953125,0
2015-03-13,8091.85009765625,8091.85009765625,7743.75,7755.7001953125,0
2015-03-20,7756.75,7959.4501953125,7686.10009765625,7707.10009765625,0
2015-03-27,7728.10009765625,7744.7001953125,7317.0,7418.7998046875,0
2015-04-03,7470.7998046875,7720.5498046875,7470.75,7699.5,0
2015-04-10,7750.39990234375,7750.39990234375,7589.4501953125,7702.39990234375,0
2015-04-17,7728.14990234375,7762.89990234375,7548.10009765625,7561.85009765625,0
